id,razao_social,cnpj_8,municipio,codigo_ibge,distancia_fk,raio_200km,has_opportunity_data
112,FUNDO MUNICIPAL DE HABITACAO  DO MUNICIPIO DE SANTA ROSA DE LIMA,22033804,SANTA ROSA DE LIMA,4215604,75.35813734538638,True,False
110,MUNICIPIO DE SANTA ROSA DE LIMA,82926593,SANTA ROSA DE LIMA,4215604,75.35813734538638,True,False
111,CAMARA MUNICIPAL DE SANTA ROSA DE LIMA,07172424,SANTA ROSA DE LIMA,4215604,75.35813734538638,True,False
117,CAMARA DE VEREADORES DO MUNICIPIO DE ALFREDO WAGNER,10721533,ALFREDO WAGNER,4200705,77.63749396482775,True,False
116,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVID. PUBLIC DO MUNICIP DE ALFR WAGNER - IPREALWAG,03688015,ALFREDO WAGNER,4200705,77.63749396482775,True,False
114,SECRETARIA MUNICIPAL DA EDUCACAO E DESPORTO,61454242,ALFREDO WAGNER,4200705,77.63749396482775,True,False
115,MUNICIPIO DE ALFREDO WAGNER,83102608,ALFREDO WAGNER,4200705,77.63749396482775,True,False
118,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE ALFREDO WAGNER,15528194,ALFREDO WAGNER,4200705,77.63749396482775,True,False
121,FUNDACAO HOSPITALAR MUNICIPAL DE NAVEGANTES,95313581,NAVEGANTES,4211306,78.66780130107576,True,False
124,INSTITUTO AMBIENTAL DE NAVEGANTES - IAN,05052722,NAVEGANTES,4211306,78.66780130107576,True,False
119,MUNICIPIO DE NAVEGANTES,83102855,NAVEGANTES,4211306,78.66780130107576,True,False
127,INSTITUTO DE PREVIDENCIA SOCIAL DO MUNICIPIO DE NAVEGANTES - NAVEGANTESPREV,14823518,NAVEGANTES,4211306,78.66780130107576,True,False
125,SECRETARIA MUNICIPAL DE EDUCACAO DE NAVEGANTES,06078908,NAVEGANTES,4211306,78.66780130107576,True,False
126,FUNDACAO MUNICIPAL DE VIGILANCIA DE NAVEGANTES,07589379,NAVEGANTES,4211306,78.66780130107576,True,False
122,FUNDACAO MUNICIPAL DE ESPORTE,04238015,NAVEGANTES,4211306,78.66780130107576,True,False
128,SECRETARIA MUNICIPAL DA EDUCACAO,30481875,NAVEGANTES,4211306,78.66780130107576,True,False
123,FUNDACAO CULTURAL DE NAVEGANTES,04238035,NAVEGANTES,4211306,78.66780130107576,True,False
120,NAVEGANTES CAMARA DE VEREADORES,83551531,NAVEGANTES,4211306,78.66780130107576,True,False
129,MUNICIPIO DE RIO FORTUNA,82926585,RIO FORTUNA,4214904,80.4842470645784,True,False
130,CAMARA MUNICIPAL DE RIO FORTUNA,02595453,RIO FORTUNA,4214904,80.4842470645784,True,False
131,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO",06090127,RIO FORTUNA,4214904,80.4842470645784,True,False
135,FUNDACAO MUNICIPAL DE ESPORTES DE ILHOTA,03324132,ILHOTA,4207106,81.79248043552816,True,False
134,FUNDACAO CULTURAL JOSE IZIDRO VIEIRA,97534343,ILHOTA,4207106,81.79248043552816,True,False
132,MUNICIPIO DE ILHOTA,83102301,ILHOTA,4207106,81.79248043552816,True,False
136,ILHOTAPREV - INSTITUTO DE PREVIDENCIA MUNICIPAL DE ILHOTA,03845124,ILHOTA,4207106,81.79248043552816,True,False
137,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,06073250,ILHOTA,4207106,81.79248043552816,True,False
133,ILHOTA CAMARA DE VEREADORES,83543520,ILHOTA,4207106,81.79248043552816,True,False
138,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DO MUNICIPIO DE ILHOTA,27397940,ILHOTA,4207106,81.79248043552816,True,False
141,CAMARA DE VEREADORES DO MUNICIPIO DE VIDAL RAMOS,16537849,VIDAL RAMOS,4219200,83.2633006792466,True,False
139,MUNICIPIO DE VIDAL RAMOS,83102376,VIDAL RAMOS,4219200,83.2633006792466,True,False
140,FUNDACAO MUNICIPAL DO MEIO AMBIENTE-FUNDEMA,11099537,VIDAL RAMOS,4219200,83.2633006792466,True,False
142,SECRETARIA DA EDUCACAO DE VIDAL RAMOS SC,30889822,VIDAL RAMOS,4219200,83.2633006792466,True,False
145,MUNICIPIO DE GASPAR,83102244,GASPAR,4205902,83.79083840882163,True,False
147,"FUNDACAO MUNICIPAL DE ESPORTES, TURISMO, CULTURA E LAZER",05322930,GASPAR,4205902,83.79083840882163,True,False
143,PREVID DOS SERVIDORES PUBLICOS MUNICIPAIS DE GASPAR,81154734,GASPAR,4205902,83.79083840882163,True,False
146,GASPAR CAMARA DE VEREADORES,83543546,GASPAR,4205902,83.79083840882163,True,False
148,SECRETARIA MUNICIPAL DE EDUCACAO DE GASPAR,30429835,GASPAR,4205902,83.79083840882163,True,False
144,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82636028,GASPAR,4205902,83.79083840882163,True,False
151,MUNICIPIO DE IMBUIA,83102632,IMBUIA,4207403,86.93148298797244,True,False
150,FUNDACAO MUNICIPAL DE ESPORTES DE IMBUIA,81161390,IMBUIA,4207403,86.93148298797244,True,False
149,FUNDACAO HOSPITALAR DE IMBUIA,81161366,IMBUIA,4207403,86.93148298797244,True,False
152,CAMARA DE VEREADORES DE IMBUIA,10655408,IMBUIA,4207403,86.93148298797244,True,False
153,SECRETARIA MUNICIPAL DE EDUCACAO DE IMBUIA,30927779,IMBUIA,4207403,86.93148298797244,True,False
156,FUNDACAO MUNICIPAL DE ESPORTES,00892533,PRESIDENTE NEREU,4214102,90.2321146257039,True,False
157,SECRETARIA DE EDUCACAO DE PRESIDENTE NEREU,30689774,PRESIDENTE NEREU,4214102,90.2321146257039,True,False
154,MUNICIPIO DE PRESIDENTE NEREU,83102699,PRESIDENTE NEREU,4214102,90.2321146257039,True,False
155,PRESIDENTE NEREU CAMARA DE VEREADORES,83783183,PRESIDENTE NEREU,4214102,90.2321146257039,True,False
171,MUNICIPIO DE BLUMENAU,83108357,BLUMENAU,4202404,91.58165318630364,True,False
170,BLUMENAU PREFEITURA,83102236,BLUMENAU,4202404,91.58165318630364,True,False
183,BLUMENAU SECRETARIA MUNICIPAL DE CAPTACAO DE RECURSOS,02651364,BLUMENAU,4202404,91.58165318630364,True,False
187,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE E SERVICOS DO VALE EUROPEU  CISAMVE,03269695,BLUMENAU,4202404,91.58165318630364,True,False
191,SECRETARIA MUNICIPAL DE EDUCACAO DE BLUMENAU SC,30969129,BLUMENAU,4202404,91.58165318630364,True,False
175,BLUMENAU SECRETARIA MUNICIPAL DE EDUCACAO,83108399,BLUMENAU,4202404,91.58165318630364,True,False
181,FUNDACAO CULTURAL DE BLUMENAU,83799551,BLUMENAU,4202404,91.58165318630364,True,False
186,"BLUMENAU SECRETARIA MUNICIPAL DE TRABALHO, RENDA E DESENVOLVIMENTO ECONOMICO",02651699,BLUMENAU,4202404,91.58165318630364,True,False
179,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,83779462,BLUMENAU,4202404,91.58165318630364,True,False
168,FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU - FURB,82662958,BLUMENAU,4202404,91.58165318630364,True,False
158,INSTITUTO DE PESQ E PLANEJAM URBANO DE BLUMENAU,73443954,BLUMENAU,4202404,91.58165318630364,True,False
182,BLUMENAU CONSELHO MUNICIPAL DE ENTORPECENTES,01768916,BLUMENAU,4202404,91.58165318630364,True,False
188,INSTITUTO MUNICIPAL DE SEGURIDADE SOCIAL DO SERVIDOR DE BLUM,04515660,BLUMENAU,4202404,91.58165318630364,True,False
180,BLUMENAU SECRETARIA MUNICIPAL DE CULTURA E TURISMO,83799320,BLUMENAU,4202404,91.58165318630364,True,False
172,BLUMENAU SECRETARIA MUNICIPAL DE FINANCAS,83108365,BLUMENAU,4202404,91.58165318630364,True,False
184,"BLUMENAU SECRETARIA MUNICIPAL DE TRABALHO, RENDA E DESENVOLVIMENTO ECONOMICO",02651367,BLUMENAU,4202404,91.58165318630364,True,False
190,FARMACIA POPULAR DO BRASIL,07872593,BLUMENAU,4202404,91.58165318630364,True,False
173,BLUMENAU SECRET MUNICIPAL DE OBRAS E SERVICOS URBANOS,83108373,BLUMENAU,4202404,91.58165318630364,True,False
160,BLUMENAU SECRETARIA MUNICIPAL DE PLANEJAMENTO,79372470,BLUMENAU,4202404,91.58165318630364,True,False
169,FUNDACAO PROMOTORA DE EXPOSICOES DE BLUMENAU,82665001,BLUMENAU,4202404,91.58165318630364,True,False
166,BLUMENAU INTENDENCIA DE VILA ITOUPAVA,81154858,BLUMENAU,4202404,91.58165318630364,True,False
159,BLUMENAU PROCURADORIA GERAL DO MUNICIPIO,79372462,BLUMENAU,4202404,91.58165318630364,True,False
163,FUNDACAO MUNICIPAL DE DESPORTOS,79375481,BLUMENAU,4202404,91.58165318630364,True,False
176,BLUMENAU SECRETARIA MUNICIPAL DE SAUDE,83108407,BLUMENAU,4202404,91.58165318630364,True,False
177,CAMARA MUNICIPAL DE BLUMENAU,83184226,BLUMENAU,4202404,91.58165318630364,True,False
189,FUNDACAO DO BEM-ESTAR DA FAMILIA BLUMENAUENSE,07447177,BLUMENAU,4202404,91.58165318630364,True,False
174,BLUMENAU SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL,83108381,BLUMENAU,4202404,91.58165318630364,True,False
165,BLUMENAU SECRET MUNICIPAL DA CRIANCA E DO ADOLESCENTE,81154833,BLUMENAU,4202404,91.58165318630364,True,False
167,BLUMENAU SECRETARIA MUNICIPAL DE COMUNICACAO SOCIAL,81154874,BLUMENAU,4202404,91.58165318630364,True,False
185,BLUMENAU SECRETARIA MUNICIPAL DE CAPTACAO DE RECURSOS,02651698,BLUMENAU,4202404,91.58165318630364,True,False
192,COMPANHIA DE URBANIZACAO DE BLUMENAU - URB EM LIQUIDACAO,82669037,BLUMENAU,4202404,91.58165318630364,True,False
162,BLUMENAU SECRETARIA DO MEIO AMBIENTE E DEFESA CIVIL,79372496,BLUMENAU,4202404,91.58165318630364,True,False
164,FUNDACAO MUNICIPAL DO MEIO AMBIENTE,81154783,BLUMENAU,4202404,91.58165318630364,True,False
178,SERVICO AUTONOMO MUNICIPAL DE TRANSITO E TRANSPORTES DE BLUMENAU,83637595,BLUMENAU,4202404,91.58165318630364,True,False
161,BLUMENAU PREFEITURA,79372488,BLUMENAU,4202404,91.58165318630364,True,False
193,MUNICIPIO DE PENHA,83102327,PENHA,4212502,91.69886680796107,True,False
196,FUNDACAO MUNICIPAL DE ESPORTES DE PENHA,04672956,PENHA,4212502,91.69886680796107,True,False
197,FUNDACAO MUNICIPAL CULTURAL PICUCHO SANTOS,37216593,PENHA,4212502,91.69886680796107,True,False
198,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE PENHA - IMA,38484864,PENHA,4212502,91.69886680796107,True,False
199,COMPANHIA DE DESENVOLVIMENTO E URBANIZACAO DA PENHA,78271251,PENHA,4212502,91.69886680796107,True,False
194,PENHA CAMARA DE VEREADORES,83551515,PENHA,4212502,91.69886680796107,True,False
195,ASSOCIACAO DE PAIS E PROFESSORES DA ESCOLA MUNICIPAL ESPECIAL AMOR PERFEITO,03113044,PENHA,4212502,91.69886680796107,True,False
203,FUNDACAO MUNICIPAL DE ESPORTES,11637021,GRAVATAL,4206207,94.16428910369427,True,False
202,"SEC MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER - GRAVATAL - SC",06083217,GRAVATAL,4206207,94.16428910369427,True,False
200,MUNICIPIO DE GRAVATAL,82926569,GRAVATAL,4206207,94.16428910369427,True,False
201,CAMARA MUNICIPAL DE GRAVATAL,02156952,GRAVATAL,4206207,94.16428910369427,True,False
204,MUNICIPIO DE PESCARIA BRAVA,16780795,PESCARIA BRAVA,4212650,95.08307153604834,True,False
205,CAMARA MUNICIPAL DE PESCARIA BRAVA,17481072,PESCARIA BRAVA,4212650,95.08307153604834,True,False
207,CAMARA MUNICIPAL DE VEREADORES DE BOM RETIRO,01794690,BOM RETIRO,4202602,95.17948837823768,True,False
206,MUNICIPIO DE BOM RETIRO,82777343,BOM RETIRO,4202602,95.17948837823768,True,False
208,FUNDACAO CULTURAL DE BOM RETIRO - FCBR,24341403,BOM RETIRO,4202602,95.17948837823768,True,False
213,FUNDACAO DA FAMILIA E ASSUNTOS COMUNITARIOS IRMA VERA,95789277,LAGUNA,4209409,101.36840999166346,True,False
209,ABRIGO INSTITUCIONAL ANA ANTONINA ANTONIO,48865663,LAGUNA,4209409,101.36840999166346,True,False
214,FUNDACAO LAGUNENSE DE CULTURA,00483887,LAGUNA,4209409,101.36840999166346,True,False
218,GUARDA MUNICIPAL DE LAGUNA,16690964,LAGUNA,4209409,101.36840999166346,True,False
212,CAMARA MUNICIPAL DA LAGUNA,95788840,LAGUNA,4209409,101.36840999166346,True,False
217,FUNDACAO LAGUNENSE DO MEIO AMBIENTE,08381102,LAGUNA,4209409,101.36840999166346,True,False
210,MUNICIPIO DE LAGUNA,82928706,LAGUNA,4209409,101.36840999166346,True,False
211,FUNDACAO MEDICO HOSPITALAR DO MUNICIPIO DE LAGUNA,83711580,LAGUNA,4209409,101.36840999166346,True,False
215,FUNDACAO CULTURAL DOMINGOS DE BRITO PEIXOTO,04481379,LAGUNA,4209409,101.36840999166346,True,False
216,SECRETARIA MUNICIPAL DE EDUCACAO DE LAGUNA,06080412,LAGUNA,4209409,101.36840999166346,True,False
224,SECRETARIA MUNICIPAL DE EDUCACAO DE INDAIAL SC,30986113,INDAIAL,4207502,103.0075181884898,True,False
220,MUNICIPIO DE INDAIAL,83102798,INDAIAL,4207502,103.0075181884898,True,False
222,FUNDACAO MUNICIPAL DE ESPORTES VEREADOR MARO MARCOS HADLICH,07789410,INDAIAL,4207502,103.0075181884898,True,False
223,INSTITUTO DE APOSENTADORIA E PENSOES DOS SERVIDORES PUBLICOS MUNICIPAIS DE INDAIAL - INDAPREV,07855180,INDAIAL,4207502,103.0075181884898,True,False
219,FUNDACAO INDAIALENSE DE CULTURA PREFEITO VICTOR PETTERS,79373940,INDAIAL,4207502,103.0075181884898,True,False
221,INDAIAL CAMARA DE VEREADORES,83497560,INDAIAL,4207502,103.0075181884898,True,False
225,MUNICIPIO DE CAPIVARI DE BAIXO,95780441,CAPIVARI DE BAIXO,4203956,103.37355109675289,True,False
226,CAPIVARI DE BAIXO CAMARA MUNICIPAL,95780615,CAPIVARI DE BAIXO,4203956,103.37355109675289,True,False
227,FUNDACAO DO RESGATE HISTORICO SOCIAL E CULTURAL DE CAPIVARI DE BAIXO,07389114,CAPIVARI DE BAIXO,4203956,103.37355109675289,True,False
228,SECRETARIA MUNICIPAL DE EDUCACAO DE LUIZ ALVES,63650342,LUIZ ALVES,4210001,105.00627856137072,True,False
230,LUIS ALVES CAMARA DE VEREADORES,83543538,LUIZ ALVES,4210001,105.00627856137072,True,False
229,MUNICIPIO DE LUIZ ALVES,83102319,LUIZ ALVES,4210001,105.00627856137072,True,False
233,MUNICIPIO DE ITUPORANGA,83102640,ITUPORANGA,4208500,105.42509525290346,True,False
236,SECRETARIA MUNICIPAL DE EDUCACAO DE ITUPORANGA /SC,30927878,ITUPORANGA,4208500,105.42509525290346,True,False
232,FUNDACAO MUNICIPAL DE ESPORTES DO MUN DE ITUPORANGA,79372793,ITUPORANGA,4208500,105.42509525290346,True,False
234,"FEXPONACE FUNDACAO PROMOTORA DE EXPOSICOES, FEIRAS E EVENTOS TURISTICOS, CULTURAIS E ESPORTIVOS DE ITUPORANGA",08402983,ITUPORANGA,4208500,105.42509525290346,True,False
235,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DOS MUNICIPIOS DA AMAVI - CIM-AMAVI,14695989,ITUPORANGA,4208500,105.42509525290346,True,False
231,ITUPORANGA CAMARA DE VEREADORES,79369633,ITUPORANGA,4208500,105.42509525290346,True,False
238,CAMARA DE VEREADORES DE BARRA VELHA,83545277,BARRA VELHA,4202107,107.53508971305723,True,False
242,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE BARRA VELHA,06894325,BARRA VELHA,4202107,107.53508971305723,True,False
244,FUNDACAO MUNICIPAL DA CULTURA DE BARRA VELHA,11731032,BARRA VELHA,4202107,107.53508971305723,True,False
239,IPREVE INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE BARRA VELHA.,03937163,BARRA VELHA,4202107,107.53508971305723,True,False
240,FUNDACAO MUNICIPAL DE ESPORTES,04613328,BARRA VELHA,4202107,107.53508971305723,True,False
245,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E DESPORTO DE BARRA VELHA - SEMEC",30863569,BARRA VELHA,4202107,107.53508971305723,True,False
241,FUNDACAO HOSPITALAR MUNICIPAL DE BARRA VELHA,06025201,BARRA VELHA,4202107,107.53508971305723,True,False
237,MUNICIPIO DE BARRA VELHA,83102830,BARRA VELHA,4202107,107.53508971305723,True,False
243,"FUNDACAO MUNICIPAL TURISMO, ESPORTES E CULTURA - FUMTEC",07633040,BARRA VELHA,4202107,107.53508971305723,True,False
246,CONSELHO MUNICIPAL DE DESNVOLVIMENTO RURAL,72086770,LONTRAS,4209904,108.40368978746257,True,False
250,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - LONTRAS - SC,18692072,LONTRAS,4209904,108.40368978746257,True,False
248,MUNICIPIO DE LONTRAS,83102665,LONTRAS,4209904,108.40368978746257,True,False
247,LONTRAS CAMARA DE VEREADORES,79354841,LONTRAS,4209904,108.40368978746257,True,False
251,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE LONTRAS",30689508,LONTRAS,4209904,108.40368978746257,True,False
249,FUNDACAO ARCO IRIS,03436261,LONTRAS,4209904,108.40368978746257,True,False
253,ASCURRA CAMARA DE VEREADORES,83497578,ASCURRA,4201703,108.66293504883556,True,False
252,MUNICIPIO DE ASCURRA,83102772,ASCURRA,4201703,108.66293504883556,True,False
254,AGENCIA INTERMUNICIPAL DE REGULACAO DE SERVICOS PUBLICOS,11762843,ASCURRA,4201703,108.66293504883556,True,False
255,"SECRETARIA MUNICIPAL DE EDUCACAO, DESPORTO, CULTURA E PROMOCAO SOCIAL DE ASCURRA",30975406,ASCURRA,4201703,108.66293504883556,True,False
257,RODEIO CAMARA DE VEREADORES,83497610,RODEIO,4215109,109.94760012944198,True,False
256,MUNICIPIO DE RODEIO,83102814,RODEIO,4215109,109.94760012944198,True,False
258,COMISSAO MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE RODEIO,16757142,RODEIO,4215109,109.94760012944198,True,False
259,SECRETARIA DE EDUCACAO E CULTURA DE RODEIO SC,30779558,RODEIO,4215109,109.94760012944198,True,False
264,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE AURORA,18956022,AURORA,4201901,111.33999774787942,True,False
260,FUNDACAO MUNICIPAL DE DESPORTOS DE AURORA,73258600,AURORA,4201901,111.33999774787942,True,False
262,CAMARA DE VEREADORES DE AURORA,02546845,AURORA,4201901,111.33999774787942,True,False
261,MUNICIPIO DE AURORA,83102624,AURORA,4201901,111.33999774787942,True,False
263,FUNDACAO CULTURAL DE AURORA,07367359,AURORA,4201901,111.33999774787942,True,False
265,SECRETARIA MUNICIPAL DE EDUCACAO DE AURORA SC,30915822,AURORA,4201901,111.33999774787942,True,False
270,CAMARA MUNICIPAL DE VEREADORES DE ORLEANS,04308811,ORLEANS,4211702,111.57791836010819,True,False
268,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82559154,ORLEANS,4211702,111.57791836010819,True,False
271,CONSORCIO INTERMUNICIPAL DE SANEAMENTO AMBIENTAL,08486180,ORLEANS,4211702,111.57791836010819,True,False
267,BIBLIOTECA PUBLICA MUNICIPAL JAYME MASON,80164908,ORLEANS,4211702,111.57791836010819,True,False
266,SECRETARIA MUNICIPAL DE EDUCACAO,61157385,ORLEANS,4211702,111.57791836010819,True,False
272,FAMOR - FUNDACAO AMBIENTAL MUNICIPAL DE ORLEANS,09388320,ORLEANS,4211702,111.57791836010819,True,False
269,MUNICIPIO DE ORLEANS,82926544,ORLEANS,4211702,111.57791836010819,True,False
273,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PEDRAS GRANDES - FUMPEG,46595918,PEDRAS GRANDES,4212403,112.80818290401787,True,False
276,CAMARA MUNICIPAL DE VEREADORES DE PEDRAS GRANDES,04491277,PEDRAS GRANDES,4212403,112.80818290401787,True,False
277,"SECRETARIA MUNICIPAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PEDRAS GRANDES SC",31105198,PEDRAS GRANDES,4212403,112.80818290401787,True,False
274,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,80490758,PEDRAS GRANDES,4212403,112.80818290401787,True,False
275,MUNICIPIO DE PEDRAS GRANDES,82928680,PEDRAS GRANDES,4212403,112.80818290401787,True,False
280,CAMARA MUNICIPAL DE URUBICI,95991386,URUBICI,4218905,112.86294740305023,True,False
278,SECRETARIA MUNICIPAL DA EDUCACAO - FUNDEB,64719336,URUBICI,4218905,112.86294740305023,True,False
279,MUNICIPIO DE URUBICI,82843582,URUBICI,4218905,112.86294740305023,True,False
284,FUNDACAO EDUCACIONAL HANSA HAMMONIA,03204028,IBIRAMA,4206900,113.23182515479871,True,False
286,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE IBIRAMA - SC",30762131,IBIRAMA,4206900,113.23182515479871,True,False
285,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL,19136804,IBIRAMA,4206900,113.23182515479871,True,False
283,CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,02093747,IBIRAMA,4206900,113.23182515479871,True,False
281,MUNICIPIO DE IBIRAMA,83102418,IBIRAMA,4206900,113.23182515479871,True,False
282,IBIRAMA CAMARA DE VEREADORES,83485458,IBIRAMA,4206900,113.23182515479871,True,False
291,SECRETARIA DE EDUCACAO E FORMACAO EMPREENDEDORA DE POMERODE,29981664,POMERODE,4213203,113.89179981054612,True,False
289,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,85461804,POMERODE,4213203,113.89179981054612,True,False
288,POMERODE CAMARA DE VEREADORES,83551895,POMERODE,4213203,113.89179981054612,True,False
290,"FUNDACAO PROMOTORA DE EVENTOS,ESPORTES E LAZER DE POMERODE - FUNPEEL",08482156,POMERODE,4213203,113.89179981054612,True,False
287,MUNICIPIO DE POMERODE,83102251,POMERODE,4213203,113.89179981054612,True,False
294,MUNICIPIO DE RIO DO SUL,83102574,RIO DO SUL,4214805,116.05003383473866,True,False
293,FUNDACAO CULTURAL DE RIO DO SUL,81162588,RIO DO SUL,4214805,116.05003383473866,True,False
296,RIO DO SUL SECRETARIA DE FINANCAS,83108464,RIO DO SUL,4214805,116.05003383473866,True,False
302,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO DO SUL,01899048,RIO DO SUL,4214805,116.05003383473866,True,False
305,GUARDA MUNICIPAL DE RIO DO SUL,39363414,RIO DO SUL,4214805,116.05003383473866,True,False
304,SECRETARIA MUNICIPAL DE EDUCACAO,31547398,RIO DO SUL,4214805,116.05003383473866,True,False
292,FUNDACAO MUNICIPAL DE DESPORTOS,79369757,RIO DO SUL,4214805,116.05003383473866,True,False
303,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE E MULTIFINALITARIO DO ALTO VALE DO ITAJAI (CISAMAVI),09069217,RIO DO SUL,4214805,116.05003383473866,True,False
295,RIO DO SUL SECRETARIA DE ADMINISTRACAO,83108456,RIO DO SUL,4214805,116.05003383473866,True,False
299,RIO DO SUL CAMARA DE VEREADORES,83622985,RIO DO SUL,4214805,116.05003383473866,True,False
300,SERVICO AUT MUN DE AGUA E ESGOTO,85786515,RIO DO SUL,4214805,116.05003383473866,True,False
301,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE RIO DO SUL,95951950,RIO DO SUL,4214805,116.05003383473866,True,False
297,RIO DO SUL-SECRET DE EDUCACAO CULTURA SAUDE E PROM SOC,83108472,RIO DO SUL,4214805,116.05003383473866,True,False
298,RIO DO SUL SECRETARIA DE OBRAS VIACAO E SERV URBANOS,83108480,RIO DO SUL,4214805,116.05003383473866,True,False
307,MASSARANDUBA CAMARA DE VEREADORES,83539668,MASSARANDUBA,4210605,118.46418186224344,True,False
309,SECRETARIA DE EDUCACAO,30700659,MASSARANDUBA,4210605,118.46418186224344,True,False
308,HOSPITAL MUNICIPAL JOAO SCHREIBER,23548917,MASSARANDUBA,4210605,118.46418186224344,True,False
306,MUNICIPIO DE MASSARANDUBA,83102483,MASSARANDUBA,4210605,118.46418186224344,True,False
312,RIO DOS CEDROS CAMARA DE VEREADORES,83497602,RIO DOS CEDROS,4214706,119.07224934913012,True,False
311,MUNICIPIO DE RIO DOS CEDROS,83102806,RIO DOS CEDROS,4214706,119.07224934913012,True,False
313,SECRETARIA DE EDUCACAO DE RIO DOS CEDROS SC,30830892,RIO DOS CEDROS,4214706,119.07224934913012,True,False
310,"SECRETARIA DE PLANEJAMENTO, HABITACAO E MEIO AMBIENTE (SEPLAHMA)",62194318,RIO DOS CEDROS,4214706,119.07224934913012,True,False
315,MUNICIPIO DE BENEDITO NOVO,83102780,BENEDITO NOVO,4202206,120.99432580288358,True,False
316,BENEDITO NOVO CAMARA DE VEREADORES,83497586,BENEDITO NOVO,4202206,120.99432580288358,True,False
314,SECRETARIA DE EDUCACAO E CULTURA DE BENEDITO NOVO,63760835,BENEDITO NOVO,4202206,120.99432580288358,True,False
317,HOSPITAL MUNICIPAL HENRIQUE LAGE,82558487,LAURO MULLER,4209607,121.58144200455479,True,False
323,FUNDACAO DE SAUDE DE LAURO MULLER,27611852,LAURO MULLER,4209607,121.58144200455479,True,False
322,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA AMREC - CISAMREC,13791885,LAURO MULLER,4209607,121.58144200455479,True,False
318,MUNICIPIO DE LAURO MULLER,82558909,LAURO MULLER,4209607,121.58144200455479,True,False
320,SECRETARIA MUNICIPAL DA EDUCACAO E DOS ESPORTES,06101572,LAURO MULLER,4209607,121.58144200455479,True,False
321,FUNDACAO AMBIENTAL MUNICIPAL DE LAURO MULLER,09507614,LAURO MULLER,4209607,121.58144200455479,True,False
319,CAMARA MUNICIPAL DE LAURO MULLER,00599755,LAURO MULLER,4209607,121.58144200455479,True,False
325,MUNICIPIO DE TREZE DE MAIO,82928672,TREZE DE MAIO,4218400,122.14189522315738,True,False
324,SECRETARIA MUNICIPAL DE EDUCACAO,63756533,TREZE DE MAIO,4218400,122.14189522315738,True,False
326,CAMARA MUNICIPAL DE TREZE DE MAIO,02475174,TREZE DE MAIO,4218400,122.14189522315738,True,False
329,MUNICIPIO DE JAGUARUNA,82928698,JAGUARUNA,4208807,122.77980637034838,True,False
327,CAMARA MUNICIPAL DE JAGUARUNA,78829835,JAGUARUNA,4208807,122.77980637034838,True,False
330,"CONSORCIO INTERMUNICIPAL DE APOIO CRIANCA E ADOLESCENTE DE JAGUARUNA, SANGAO E TREZE DE MAIO",04685261,JAGUARUNA,4208807,122.77980637034838,True,False
331,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE JAGUARUNA IMAJ,16881151,JAGUARUNA,4208807,122.77980637034838,True,False
328,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82702879,JAGUARUNA,4208807,122.77980637034838,True,False
332,SECRETARIA DA EDUCACAO DE JAGUARUNA/SC,31203298,JAGUARUNA,4208807,122.77980637034838,True,False
