id;razao_social;cnpj_8;municipio;codigo_ibge;natureza_juridica;causa_raiz;investigado_em;observacoes
1816;INST. DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE AGUAS MORNAS - IPAM;03697237;AGUAS MORNAS;4200606;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em AGUAS MORNAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03697237"
1524;SECRETARIA MUNICIPAL DE EDUCACAO;63544853;AGUAS MORNAS;4200606;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em AGUAS MORNAS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63544853"
118;COORDENADORIA MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE ALFREDO WAGNER;15528194;ALFREDO WAGNER;4200705;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ALFREDO WAGNER sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 15528194"
116;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVID. PUBLIC DO MUNICIP DE ALFR WAGNER - IPREALWAG;03688015;ALFREDO WAGNER;4200705;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ALFREDO WAGNER sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03688015"
114;SECRETARIA MUNICIPAL DA EDUCACAO E DESPORTO;61454242;ALFREDO WAGNER;4200705;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ALFREDO WAGNER sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 61454242"
1287;CAMARA MUNICIPAL DE VEREADORES DE ALTO BELA VISTA - SC;11493326;ALTO BELA VISTA;4200754;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 11493326"
1449;CAMARA MUNICIPAL DE VEREADORES DE ANCHIETA;06054817;ANCHIETA;4200804;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 06054817"
1447;HOSPITAL MUNICIPAL ANCHIETENSE;80643117;ANCHIETA;4200804;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ANCHIETA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 80643117"
1446;SECRETARIA MUNICIPAL DE EDUCACAO E ESPORTES DE ANCHIETA;60217679;ANCHIETA;4200804;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ANCHIETA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 60217679"
31;CAMARA MUNICIPAL DE ANGELINA;04656359;ANGELINA;4200903;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 04656359"
32;SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO;30774373;ANGELINA;4200903;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ANGELINA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30774373"
1893;CAMARA MUNICIPAL DE ANITAPOLIS;07417202;ANITAPOLIS;4201109;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 07417202"
1970;COORDENADORIA MUNICIPAL DE DEFESA CIVIL;16436708;ANITAPOLIS;4201109;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ANITAPOLIS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 16436708"
1815;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ANITAPOLIS;03686296;ANITAPOLIS;4201109;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ANITAPOLIS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03686296"
1776;SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO;01991631;ANITAPOLIS;4201109;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ANITAPOLIS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01991631"
1818;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES DE ANTONIO CARLOS;03721066;ANTONIO CARLOS;4201208;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ANTONIO CARLOS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03721066"
1585;PREFEITURA MUNICIPAL DE ANTONIO CARLOS;82507229;ANTONIO CARLOS;4201208;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ANTONIO CARLOS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 82507229"
1526;SECRETARIA DE EDUCACAO E CULTURA;63727362;ANTONIO CARLOS;4201208;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ANTONIO CARLOS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63727362"
1906;CAMARA MUNICIPAL DE VEREADORES DE APIUNA;07883607;APIUNA;4201257;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 07883607"
2056;SECRETARIA DE EDUCACAO DE APIUNA;30949868;APIUNA;4201257;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em APIUNA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30949868"
1713;CAMARA MUNICIPAL DE VEREADORES DE ARABUTA;95995254;ARABUTA;4201273;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 95995254"
2055;SECRETARIA MUNICIPAL DE EDUCACAO DO MUNICIPIO DE ARABUTA;30947140;ARABUTA;4201273;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARABUTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30947140"
402;CONSELHO MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC;15291566;ARAQUARI;4201307;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARAQUARI sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 15291566"
400;FUNDACAO MUNICIPAL DE CULTURA DE ARAQUARI;04339964;ARAQUARI;4201307;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARAQUARI sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04339964"
398;FUNDACAO MUNICIPAL DE CULTURA E ESPORTES;03559651;ARAQUARI;4201307;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARAQUARI sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03559651"
395;GUARDA MUNICIPAL DE ARAQUARI-SC;57108846;ARAQUARI;4201307;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARAQUARI sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 57108846"
399;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ARAQUARI;04200511;ARAQUARI;4201307;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ARAQUARI sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04200511"
1839;CONSELHO DA COMUNIDADE DO VALE DO ARARANGUA;04555847;ARARANGUA;4201406;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARARANGUA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04555847"
2077;CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DE GESTAO PUBLICA DA AMESC;34363129;ARARANGUA;4201406;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em ARARANGUA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 34363129"
1949;FUNDACAO AMBIENTAL DO MUNICIPIO DE ARARANGUA - FAMA;13540482;ARARANGUA;4201406;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARARANGUA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 13540482"
1732;FUNDACAO MUNICIPAL DE ESPORTES;00896228;ARARANGUA;4201406;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARARANGUA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 00896228"
1530;SECRETARIA DE EDUCACAO E CULTURA;64338656;ARARANGUA;4201406;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARARANGUA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 64338656"
1928;CAMARA MUNICIPAL DE VEREADORES DE ARMAZEM;10585021;ARMAZEM;4201505;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 10585021"
1807;CLUBE DE MAES RAIO DE LUZ;03249973;ARMAZEM;4201505;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARMAZEM sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03249973"
1806;CLUBE DE MAES SANTA RITA DE CASSIA;03249964;ARMAZEM;4201505;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ARMAZEM sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03249964"
2079;SECRETARIA DE EDUCACAO, CULTURA E ESPORTE;34560775;ARMAZEM;4201505;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARMAZEM sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 34560775"
1223;CAMARA DE VEREADORES DE ARROIO TRINTA;07527994;ARROIO TRINTA;4201604;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 07527994"
1222;IPREARROIO - INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ARROIO TRINTA;03548627;ARROIO TRINTA;4201604;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ARROIO TRINTA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03548627"
1224;SECRETARIA MUNICIPAL DE EDUCACAO;30997915;ARROIO TRINTA;4201604;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARROIO TRINTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30997915"
1324;GERENCIA DE EDUCACAO DE ARVOREDO SC;30339305;ARVOREDO;4201653;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ARVOREDO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30339305"
253;ASCURRA CAMARA DE VEREADORES;83497578;ASCURRA;4201703;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 83497578"
255;SECRETARIA MUNICIPAL DE EDUCACAO, DESPORTO, CULTURA E PROMOCAO SOCIAL DE ASCURRA;30975406;ASCURRA;4201703;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ASCURRA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30975406"
336;ATALANTA CAMARA MUNICIPAL DE VEREADORES;01258910;ATALANTA;4201802;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 01258910"
337;COORDENADORIA MUNICIPAL DE DEFESA CIVIL - COMDEC DO NUNICPIO DE ATALANTA;19265128;ATALANTA;4201802;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ATALANTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 19265128"
333;MUSEU HISTORICO MUNICIPAL WOGECK KUBIACK DE ATALANTA;65613013;ATALANTA;4201802;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ATALANTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 65613013"
338;SECRETARIA DE EDUCACAO, CULTURA E ESPORTE DE ATALANTA SC;30713026;ATALANTA;4201802;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ATALANTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30713026"
264;COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE AURORA;18956022;AURORA;4201901;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em AURORA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 18956022"
263;FUNDACAO CULTURAL DE AURORA;07367359;AURORA;4201901;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em AURORA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07367359"
265;SECRETARIA MUNICIPAL DE EDUCACAO DE AURORA SC;30915822;AURORA;4201901;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em AURORA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30915822"
1760;CAMARA DE VEREADORES DE BALNEARIO ARROIO DO SILVA;01640637;BALNEARIO ARROIO DO SILVA;4201950;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 01640637"
2065;SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE BALNEARIO ARROIO DO SILVA;31048525;BALNEARIO ARROIO DO SILVA;4201950;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO ARROIO DO SILVA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31048525"
1770;SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO;01840231;BALNEARIO ARROIO DO SILVA;4201950;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em BALNEARIO ARROIO DO SILVA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01840231"
1707;BALNEARIO BARRA DO SUL CAMARA DE VEREADORES;95954541;BALNEARIO BARRA DO SUL;4202057;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 95954541"
1850;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE BALNEARIO BARRA DO SUL;05018753;BALNEARIO BARRA DO SUL;4202057;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em BALNEARIO BARRA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05018753"
2040;SECRETARIA DE EDUCACAO E CULTURA DO MUNICIPIO DE BALNEARIO BARRA DO SUL -FUNDEB;30749094;BALNEARIO BARRA DO SUL;4202057;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO BARRA DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30749094"
1947;CONSELHO COMUNITARIO DE SEGURANCA BALNEARIO CAMBORIU - CENTRO;12935589;BALNEARIO CAMBORIU;4202008;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em BALNEARIO CAMBORIU sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 12935589"
1950;CONSELHO DA COMUNIDADE DA COMARCA DE BALNEARIO CAMBORIU;13624530;BALNEARIO CAMBORIU;4202008;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em BALNEARIO CAMBORIU sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 13624530"
1945;CONSORCIO INTERMUNICIPAL DE SEGURANCA COM CIDADANIA COSTA VERDE & MAR;12212903;BALNEARIO CAMBORIU;4202008;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em BALNEARIO CAMBORIU sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 12212903"
1528;GUARDA MUNICIPAL DE BALNEARIO CAMBORIU;63932187;BALNEARIO CAMBORIU;4202008;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO CAMBORIU sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63932187"
1871;SECRETARIA MUNICIPAL DE EDUCACAO DE BALNEARIO CAMBORIU;06077000;BALNEARIO CAMBORIU;4202008;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO CAMBORIU sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06077000"
1520;SECRETARIA MUNICIPAL DE EDUCACAO DE BALNEARIO CAMBORIU;63208819;BALNEARIO CAMBORIU;4202008;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO CAMBORIU sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63208819"
1961;COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC;15009630;BALNEARIO DE PICARRAS;4212809;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO DE PICARRAS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 15009630"
1828;CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL - C.M.A.S.;04402810;BALNEARIO DE PICARRAS;4212809;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04402810"
1829;CONSELHO MUNICIPAL DE SAUDE - CMS;04402818;BALNEARIO DE PICARRAS;4212809;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04402818"
1830;CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE PICARRAS - COMDICAPI;04402843;BALNEARIO DE PICARRAS;4212809;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04402843"
1990;FUNDACAO MUNICIPAL DE CULTURA DE BALNEARIO PICARRAS;19767892;BALNEARIO DE PICARRAS;4212809;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 19767892"
1985;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE BALNEARIO PICARRAS - IPRESP;19445390;BALNEARIO DE PICARRAS;4212809;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 19445390"
2014;INSTITUTO DO MEIO AMBIENTE DE BALNEARIO PICARRAS - IMP;29957183;BALNEARIO DE PICARRAS;4212809;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BALNEARIO DE PICARRAS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 29957183"
1522;SECRETARIA MUNICIPAL DE EDUCACAO DE BALNEARIO PICARRAS;63423294;BALNEARIO DE PICARRAS;4212809;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO DE PICARRAS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63423294"
1873;SECRETARIA MUNICIPAL DE EDUCACAO DO MUNICIPIO DE PICARRAS/SC;06080954;BALNEARIO DE PICARRAS;4212809;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO DE PICARRAS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06080954"
1762;CAMARA DE VEREADORES;01647273;BALNEARIO GAIVOTA;4202073;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 01647273"
1943;SAMAE - SERVICO AUT MUNICIPAL DE AGUA E ESGOTO DE BALNEARIO GAIVOTA;12010094;BALNEARIO GAIVOTA;4202073;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em BALNEARIO GAIVOTA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 12010094"
1869;SECRETARIA DE EDUCACAO E CULTURA;06075177;BALNEARIO GAIVOTA;4202073;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO GAIVOTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06075177"
2078;SECRETARIA MUNICIPAL DE EDUCACAO DE BALNEARIO GAIVOTA;34365719;BALNEARIO GAIVOTA;4202073;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO GAIVOTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 34365719"
2010;COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL (COMPDEC);26495339;BALNEARIO RINCAO;4220000;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO RINCAO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 26495339"
2070;SECRETARIA MUNICIPAL DE EDUCACAO DE BALNEARIO RINCAO;31174131;BALNEARIO RINCAO;4220000;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BALNEARIO RINCAO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31174131"
1472;CAMARA MUNICIPAL DE VEREADORES DE BANDEIRANTE;07617161;BANDEIRANTE;4202081;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 07617161"
1457;CAMARA MUNICIPAL DE VEREADORES DE BARRA BONITA;09301902;BARRA BONITA;4202099;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 09301902"
1455;SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA, ESPORTE E TURISMO DE BARRA BONITA/SC - FUNDEB;63807108;BARRA BONITA;4202099;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em BARRA BONITA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63807108"
241;FUNDACAO HOSPITALAR MUNICIPAL DE BARRA VELHA;06025201;BARRA VELHA;4202107;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BARRA VELHA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 06025201"
244;FUNDACAO MUNICIPAL DA CULTURA DE BARRA VELHA;11731032;BARRA VELHA;4202107;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BARRA VELHA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 11731032"
240;FUNDACAO MUNICIPAL DE ESPORTES;04613328;BARRA VELHA;4202107;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BARRA VELHA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04613328"
242;FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE BARRA VELHA;06894325;BARRA VELHA;4202107;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em BARRA VELHA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 06894325"
