entity_id,entity_name,capability,applicability,applicability_justification,covered,coverage_state,required_sources,successful_sources,missing_sources,freshness_status,last_success_at,blocker,next_action,evidence_reference,has_data_presence
extra-af3e83618c3f5af15337,FUNDACAO DE CULTURA TURISMO E ESPORTE DE GAROPABA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-6dcb8b412e420f8141b1,CAMARA MUNICIPAL DE BOMBINHAS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-b4b3e911b3a67856010c,MUNICIPIO DE BOMBINHAS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-72597ef189861c9039c4,FUNDACAO MUNICIPAL DE ESPORTES DE BOMBINHAS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-55abd33d3127dfc89173,FUNDACAO MUNICIPAL DE CULTURA DE BOMBINHAS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-29e342f34be7d6a3fc8b,FUNDACAO MUNICIPAL DE AMPARO AO MEIO AMBIENTE DE BOMBINHAS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-e42782667281f39d5600,SECRETARIA MUNICIPAL DE EDUCACAO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-646e532943ea2e707485,MUNICIPIO DE NOVA TRENTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-a8d39f4a934b03717a20,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-207c22397a93fc6cf863,CAMARA MUNICIPAL DE VEREADORES DE NOVA TRENTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-7666040ba478f35fe678,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE NOVA TRENTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-72bd12c6c2902fe0906f,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DE NOVA TRENTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-348ab0fbd0d733ed480e,GUARDA MUNICIPAL DE ITAPEMA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-302842b93fce23313026,MUNICIPIO DE ITAPEMA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-9b25ee43f9b2ff8a4792,ITAPEMA CAMARA MUNICIPAL,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-511ac70e7fbeb734d5c9,FUNDACAO AMBIENTAL AREA COSTEIRA DE ITAPEMA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-e7791ad7df047e0f8502,ITATRAN - FUNDACAO MUNICIPAL DE TRANSITO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-4dc9371519310ca009fc,FUNDACAO MUNICIPAL DE CULTURA DE ITAPEMA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-46a2406e2d4886ab128c,FUNDACAO MUNICIPAL DE ESPORTES,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-d45a264f30fae11780d1,"AGENCIA MUNICIPAL DE REGULACAO, CONTROLE E FISCALIZACAO DO MUNICIPIO DE ITAPEMA",open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-32955857407df24cb4ec,SECRETARIA MUNICIPAL DE EDUCACAO DE ITAPEMA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-bdb167e7b89d2147dd10,FUNDACAO MUNICIPAL DE TURISMO - FUMTUR,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-c13b3e2288ee28d7f261,FUNDACAO ECOLOGICA E ZOOBOTANICA DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-eb17f1219ad92b4dda4d,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-6ce05af9a6124e3e8b7d,MUNICIPIO DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-f96695685dce3c56e061,FUNDACAO EDUCACIONAL DE BRUSQUE - FEBE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-926d5ce3e6c351718e4d,CAMARA MUNICIPAL DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-3a72c02aa69e5d956595,COMISSAO CENTRAL ORGANIZADORA 40 JASC,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-524469989722af94ae71,FUNDACAO CULTURAL DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-0f34531ee28b9ee9d6f5,PREVIBRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-16ab0196a8ba905106c4,FUNDACAO MUNICIPAL DO MEIO AMBIENTE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-8c9d4a8cb839fef9cbb6,BRUSQUE TRANSITO E TRANSPORTES - B-TRANS,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-51bfa0eb909e02a59349,INSTITUTO BRUSQUENSE DE PLANEJAMENTO - IBPLAN,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-de1f29a75da3ba0a3f45,FUNDACAO MUNICIPAL DE ESPORTES DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-4bcfaeb72f9707ff113d,INSTITUTO BRUSQUENSE DE PREVIDENCIA - IBPREV,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-af7348db9a6c6acdf91e,SECRETARIA DE EDUCACAO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-088d517ed5bd9f7e911d,COMPANHIA DE DESENVOLVIMENTO E URBANIZACAO DE BRUSQUE,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-0097599f1fcd438155f0,CAMARA MUNICIPAL DE VEREADORES DE GUABIRUBA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-bf522040fa70211acaf8,MUNICIPIO DE GUABIRUBA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-d1ee730794cfc6216f42,SECRETARIA MUNICIPAL DA EDUCACAO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-a5b656fa6a70afdf429a,FUNDACAO CULTURAL DE GUABIRUBA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-7d7151a7cec91cf18d9c,IMBITUBA CAMARA MUNICIPAL,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-8aacbee8f9516dd1d601,MUNICIPIO DE IMBITUBA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
