entity_id,razao_social,cnpj_8,municipio,raio_200km,gap_reason
39,CAMARA MUNICIPAL DE RANCHO QUEIMADO,10933303,RANCHO QUEIMADO,True,no_matched_active_bid
38,INSTITUTO PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE RANCHO QUEIMADO,03793235,RANCHO QUEIMADO,True,no_matched_active_bid
36,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE RANCHO QUEIMADO",64434850,RANCHO QUEIMADO,True,no_matched_active_bid
1186,CAMARA DE VEREADORES DE RIO DAS ANTAS,24893649,RIO DAS ANTAS,False,no_matched_active_bid
1184,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES - SMECE",60081787,RIO DAS ANTAS,False,no_matched_active_bid
495,COMISSAO MUNICIPAL DE DEFESA CIVIL,15521615,RIO DO CAMPO,True,no_matched_active_bid
493,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS,05160525,RIO DO CAMPO,True,no_matched_active_bid
496,SECRETARIA DE EDUCACAO DE RIO DO CAMPO SC,30747329,RIO DO CAMPO,True,no_matched_active_bid
358,MUNICIPIO DE RIO DO OESTE,83102715,RIO DO OESTE,True,no_matched_active_bid
359,RIO DO OESTE CAMARA DE VEREADORES,83783209,RIO DO OESTE,True,no_matched_active_bid
360,SECRETARIA DA EDUCACAO E CULTURA DE RIO DO OESTE SC,30556970,RIO DO OESTE,True,no_matched_active_bid
312,RIO DOS CEDROS CAMARA DE VEREADORES,83497602,RIO DOS CEDROS,True,no_matched_active_bid
313,SECRETARIA DE EDUCACAO DE RIO DOS CEDROS SC,30830892,RIO DOS CEDROS,True,no_matched_active_bid
310,"SECRETARIA DE PLANEJAMENTO, HABITACAO E MEIO AMBIENTE (SEPLAHMA)",62194318,RIO DOS CEDROS,True,no_matched_active_bid
302,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO DO SUL,01899048,RIO DO SUL,True,no_matched_active_bid
292,FUNDACAO MUNICIPAL DE DESPORTOS,79369757,RIO DO SUL,True,no_matched_active_bid
305,GUARDA MUNICIPAL DE RIO DO SUL,39363414,RIO DO SUL,True,no_matched_active_bid
299,RIO DO SUL CAMARA DE VEREADORES,83622985,RIO DO SUL,True,no_matched_active_bid
295,RIO DO SUL SECRETARIA DE ADMINISTRACAO,83108456,RIO DO SUL,True,no_matched_active_bid
296,RIO DO SUL SECRETARIA DE FINANCAS,83108464,RIO DO SUL,True,no_matched_active_bid
298,RIO DO SUL SECRETARIA DE OBRAS VIACAO E SERV URBANOS,83108480,RIO DO SUL,True,no_matched_active_bid
297,RIO DO SUL-SECRET DE EDUCACAO CULTURA SAUDE E PROM SOC,83108472,RIO DO SUL,True,no_matched_active_bid
304,SECRETARIA MUNICIPAL DE EDUCACAO,31547398,RIO DO SUL,True,no_matched_active_bid
300,SERVICO AUT MUN DE AGUA E ESGOTO,85786515,RIO DO SUL,True,no_matched_active_bid
130,CAMARA MUNICIPAL DE RIO FORTUNA,02595453,RIO FORTUNA,True,no_matched_active_bid
131,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO",06090127,RIO FORTUNA,True,no_matched_active_bid
522,FUNDACAO MUNICIPAL DE CULTURA DE RIO NEGRINHO,79367470,RIO NEGRINHO,True,no_matched_active_bid
526,FUNDACAO MUNICIPAL DE ESPORTES DE RIO NEGRINHO,01796840,RIO NEGRINHO,True,no_matched_active_bid
527,INSTITUTO DE PREV.SOCIAL DOS SERV.PUBLICOS MUN.RIO NEGRINHO - IPRERIO,03838193,RIO NEGRINHO,True,no_matched_active_bid
521,SECRETARIA DE EDUCACAO,54203745,RIO NEGRINHO,True,no_matched_active_bid
343,CAMARA MUNICIPAL DE RIO RUFINO,00445416,RIO RUFINO,True,no_matched_active_bid
344,SERVICO AUTONOMO DE SANEAMENTO BASICO,19699009,RIO RUFINO,True,no_matched_active_bid
1443,CAMARA MUNICIPAL DE VEREADORES DE RIQUEZA,01171359,RIQUEZA,False,no_matched_active_bid
1444,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA AMERIOS - CISAMERIOS/SC,01201427,RIQUEZA,False,no_matched_active_bid
1445,SECRETARIA DA EDUCACAO DE RIQUEZA SC,30801204,RIQUEZA,False,no_matched_active_bid
258,COMISSAO MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE RODEIO,16757142,RODEIO,True,no_matched_active_bid
257,RODEIO CAMARA DE VEREADORES,83497610,RODEIO,True,no_matched_active_bid
259,SECRETARIA DE EDUCACAO E CULTURA DE RODEIO SC,30779558,RODEIO,True,no_matched_active_bid
1843,CAMARA MUNICIPAL DE VEREADORES DE ROMELANDIA,04828184,ROMELANDIA,False,no_matched_active_bid
1596,MUNICIPIO DE ROMELANDIA,82821182,ROMELANDIA,False,no_matched_active_bid
1521,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE ROMELANDIA",63305135,ROMELANDIA,False,no_matched_active_bid
478,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE SALETE -SC,20556993,SALETE,True,no_matched_active_bid
477,FUNDACAO CULTURAL DE SALETE,06030264,SALETE,True,no_matched_active_bid
475,MUNICIPIO DE SALETE,83102723,SALETE,True,no_matched_active_bid
476,SALETE CAMARA DE VEREADORES,83783142,SALETE,True,no_matched_active_bid
479,SECRETARIA DA EDUCACAO DE SALETE SC,30889926,SALETE,True,no_matched_active_bid
1415,CAMARA DE VEREADORES,09286696,SALTINHO,False,no_matched_active_bid
1414,SECRETARIA MUNICIPAL DE EDUCACAO DE SALTINHO/SC,06071943,SALTINHO,False,no_matched_active_bid
1242,CAMARA DE VEREADORES DE SALTO VELOSO,08607626,SALTO VELOSO,False,no_matched_active_bid
1241,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE SALTO VELOSO,06271097,SALTO VELOSO,False,no_matched_active_bid
1239,SECRETARIA MUNICIPAL DE EDUCACAO DE SALTO VELOSO - SC,56419745,SALTO VELOSO,False,no_matched_active_bid
1731,CAMARA DE VEREADORES MUNICIPAL DE SANGAO,00854210,SANGAO,False,no_matched_active_bid
2028,"SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30586847,SANGAO,False,no_matched_active_bid
759,13 AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITUPORANGA,05653835,SANTA CATARINA,True,no_matched_active_bid
765,14 AGENCIA DE DESENVOLVIMENTO REGIONAL DE IBIRAMA,05668667,SANTA CATARINA,True,no_matched_active_bid
978,14 COMPANHIA DE ENGENHARIA DE COMBATE,09597930,SANTA CATARINA,True,no_matched_active_bid
971,14 REGIMENTO DE CAVALARIA MECANIZADO,09543440,SANTA CATARINA,True,no_matched_active_bid
756,18- AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGUNA,05650634,SANTA CATARINA,True,no_matched_active_bid
757,19 - AGENCIA DE DESENVOLVIMENTO REGIONAL - TUBARAO,05651544,SANTA CATARINA,True,no_matched_active_bid
968,1 BATALHAO FERROVIARIO,07517504,SANTA CATARINA,True,no_matched_active_bid
692,1 VARA CIVEL DO FORO DISTRITAL DO CONTINENTE,01355598,SANTA CATARINA,True,no_matched_active_bid
763,21 AGENCIA DO DESENVOLVIMENTO REGIONAL DE ARARANGUA,05664192,SANTA CATARINA,True,no_matched_active_bid
979,23 BATALHAO DE INFANTARIA,09634813,SANTA CATARINA,True,no_matched_active_bid
751,27 AGENCIA DE DESENVOLVIMENTO REGIONAL DE SAO JOAQUIM,05628764,SANTA CATARINA,True,no_matched_active_bid
974,28 GRUPO DE ARTILHARIA DE CAMPANHA,09579771,SANTA CATARINA,True,no_matched_active_bid
975,5 BATALHAO DE ENGENHARIA DE COMBATE BLINDADO,09586718,SANTA CATARINA,True,no_matched_active_bid
972,62 BATALHAO DE INFANTARIA,09560096,SANTA CATARINA,True,no_matched_active_bid
976,63 BATALHAO DE INFANTARIA,09586988,SANTA CATARINA,True,no_matched_active_bid
625,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,83131268,SANTA CATARINA,True,no_matched_active_bid
1005,ADVOCACIA GERAL DA UNIAO,26994558,SANTA CATARINA,True,no_matched_active_bid
921,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,01175497,SANTA CATARINA,True,no_matched_active_bid
842,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,34014413,SANTA CATARINA,True,no_matched_active_bid
791,AGENCIA DE DESENVOLVIMENTO REGIONAL - BRACO DO NORTE,08857225,SANTA CATARINA,True,no_matched_active_bid
740,AGENCIA DE DESENVOLVIMENTO REGIONAL - CHAPECO,05541159,SANTA CATARINA,True,no_matched_active_bid
743,AGENCIA DE DESENVOLVIMENTO REGIONAL - CONCORDIA,05585919,SANTA CATARINA,True,no_matched_active_bid
768,AGENCIA DE DESENVOLVIMENTO REGIONAL - CRICIUMA,05684888,SANTA CATARINA,True,no_matched_active_bid
754,AGENCIA DE DESENVOLVIMENTO REGIONAL - CURITIBANOS,05640154,SANTA CATARINA,True,no_matched_active_bid
761,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BLUMENAU,05656080,SANTA CATARINA,True,no_matched_active_bid
767,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BRUSQUE,05684274,SANTA CATARINA,True,no_matched_active_bid
753,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CACADOR,05630479,SANTA CATARINA,True,no_matched_active_bid
752,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CAMPOS NOVOS,05629618,SANTA CATARINA,True,no_matched_active_bid
769,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CANOINHAS,05688796,SANTA CATARINA,True,no_matched_active_bid
755,AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITAJAI,05647957,SANTA CATARINA,True,no_matched_active_bid
766,AGENCIA DE DESENVOLVIMENTO REGIONAL DE JARAGUA DO SUL,05670436,SANTA CATARINA,True,no_matched_active_bid
762,AGENCIA DE DESENVOLVIMENTO REGIONAL DE RIO DO SUL,05664100,SANTA CATARINA,True,no_matched_active_bid
790,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TAIO,08837279,SANTA CATARINA,True,no_matched_active_bid
792,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TIMBO,08860254,SANTA CATARINA,True,no_matched_active_bid
764,AGENCIA DE DESENVOLVIMENTO REGIONAL DE VIDEIRA,05664622,SANTA CATARINA,True,no_matched_active_bid
778,AGENCIA DE DESENVOLVIMENTO REGIONAL - DIONISIO CERQUEIRA,07387930,SANTA CATARINA,True,no_matched_active_bid
789,AGENCIA DE DESENVOLVIMENTO REGIONAL - ITAPIRANGA,08832433,SANTA CATARINA,True,no_matched_active_bid
748,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOACABA,05612349,SANTA CATARINA,True,no_matched_active_bid
760,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOINVILLE,05655627,SANTA CATARINA,True,no_matched_active_bid
742,AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGES,05582717,SANTA CATARINA,True,no_matched_active_bid
758,AGENCIA DE DESENVOLVIMENTO REGIONAL - MAFRA,05653136,SANTA CATARINA,True,no_matched_active_bid
744,AGENCIA DE DESENVOLVIMENTO REGIONAL - MARAVILHA,05586681,SANTA CATARINA,True,no_matched_active_bid
746,AGENCIA DE DESENVOLVIMENTO REGIONAL - PALMITOS,05591925,SANTA CATARINA,True,no_matched_active_bid
788,AGENCIA DE DESENVOLVIMENTO REGIONAL - QUILOMBO,08832425,SANTA CATARINA,True,no_matched_active_bid
747,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO LOURENCO DO OESTE,05593175,SANTA CATARINA,True,no_matched_active_bid
741,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO MIGUEL DO OESTE,05580977,SANTA CATARINA,True,no_matched_active_bid
793,AGENCIA DE DESENVOLVIMENTO REGIONAL - SEARA,08879577,SANTA CATARINA,True,no_matched_active_bid
858,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,82937293,SANTA CATARINA,True,no_matched_active_bid
1006,AGENCIA NACIONAL DE MINERACAO,29406625,SANTA CATARINA,True,no_matched_active_bid
924,AGENCIA NACIONAL DE TELECOMUNICACOES,02030715,SANTA CATARINA,True,no_matched_active_bid
953,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,04903587,SANTA CATARINA,True,no_matched_active_bid
952,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT,04898488,SANTA CATARINA,True,no_matched_active_bid
933,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,03112386,SANTA CATARINA,True,no_matched_active_bid
804,AGENCIA REGULADORA DE SERVICOS DE SANEAMENTO BASICO DO ESTADO DE SANTA CATARINA - AGESAN,11735720,SANTA CATARINA,True,no_matched_active_bid
779,AGENCIA REGULADORA DE SERVICOS PUBLICOS DE SANTA CATARINA - AGESC,07404249,SANTA CATARINA,True,no_matched_active_bid
949,ALFANDEGA DA RECEITA FEDERAL NO PORTO DE SAO FRANCISCO DO SUL -SC,04745037,SANTA CATARINA,True,no_matched_active_bid
993,ASSOCIACAO BRASILEIRA DE LICENCIAMENTO DOS CLUBES DE FUTEBOL PROFISSIONAL - ABRALIC,17043796,SANTA CATARINA,True,no_matched_active_bid
995,ASSOCIACAO CULTURAL DESPORTIVA DE ARTES MARCIAIS,17650642,SANTA CATARINA,True,no_matched_active_bid
827,ASSOCIACAO CULTURAL RECREATIVA E ESPORTIVA DOS SERVIDORES DA FESPORTE E COLABORADORES DO SISTEMA ESPORTIVO CATARINENSE,18032986,SANTA CATARINA,True,no_matched_active_bid
996,ASSOCIACAO DE AMIGOS COBRAS DA TRILHA,17772606,SANTA CATARINA,True,no_matched_active_bid
1046,AUTORIDADE PORTUARIA DE SANTOS S.A.,44837524,SANTA CATARINA,True,no_matched_active_bid
586,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,76696467,SANTA CATARINA,True,no_matched_active_bid
889,BANCO DO BRASIL SA,00000000,SANTA CATARINA,True,no_matched_active_bid
872,BANCO DO ESTADO DE SANTA CATARINA SA,83876003,SANTA CATARINA,True,no_matched_active_bid
1026,BANCO NACIONAL DA HABITACAO,33633686,SANTA CATARINA,True,no_matched_active_bid
1023,BANCO NACIONAL DE CREDITO COOPERATIVO SA EM LIQUIDACAO,33618810,SANTA CATARINA,True,no_matched_active_bid
1090,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,92816560,SANTA CATARINA,True,no_matched_active_bid
592,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,79361515,SANTA CATARINA,True,no_matched_active_bid
874,BESC FINANCEIRA SA CREDITO FINANC E INVESTIMENTOS,83880427,SANTA CATARINA,True,no_matched_active_bid
879,BESC S/A ARRENDAMENTO MERCANTIL,00510570,SANTA CATARINA,True,no_matched_active_bid
855,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,82514472,SANTA CATARINA,True,no_matched_active_bid
869,BESC SA CREDITO IMOBILIARIO,83725150,SANTA CATARINA,True,no_matched_active_bid
654,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,83778902,SANTA CATARINA,True,no_matched_active_bid
655,BLUMENAU ESCRIVANIA DA 4 VARA CIVEL E MENORES,83778910,SANTA CATARINA,True,no_matched_active_bid
877,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,83900159,SANTA CATARINA,True,no_matched_active_bid
897,CAIXA ECONOMICA FEDERAL,00360305,SANTA CATARINA,True,no_matched_active_bid
736,CARTORIO DA 1A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,05430826,SANTA CATARINA,True,no_matched_active_bid
591,CARTORIO DA 1 VARA CIVEL,78664216,SANTA CATARINA,True,no_matched_active_bid
735,CARTORIO DA 2A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,04985600,SANTA CATARINA,True,no_matched_active_bid
691,CARTORIO DA 2 VARA DA FAMILIA ORFAOS E SUCESSOES,01252316,SANTA CATARINA,True,no_matched_active_bid
701,CARTORIO DA COMARCA DE OTACILIO COSTA/SC,02269625,SANTA CATARINA,True,no_matched_active_bid
724,CARTORIO DA SEGUNDA VARA CIVEL,04700791,SANTA CATARINA,True,no_matched_active_bid
673,CARTORIO DA VARA CRIMINAL DA COMARCA DE BALN CAMBORIU,00662150,SANTA CATARINA,True,no_matched_active_bid
717,"CARTORIO DA VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03955339,SANTA CATARINA,True,no_matched_active_bid
710,"CARTORIO DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS ACID",03603345,SANTA CATARINA,True,no_matched_active_bid
771,CARTORIO DA VARA DA INFANCIA E JUVENTUDE,05911604,SANTA CATARINA,True,no_matched_active_bid
727,CARTORIO DA VARA UNICA DA COMARCA DE CAMBORIU,04768234,SANTA CATARINA,True,no_matched_active_bid
961,CARTORIO DA VARA UNICA DA COMARCA DE CORREIA PINTO,05693430,SANTA CATARINA,True,no_matched_active_bid
725,CARTORIO DO CRIME CIVIL E ANEXOS DE ANITA GARIBALDI,04710352,SANTA CATARINA,True,no_matched_active_bid
732,CARTORIO DO JUIZADO ESPECIAL CIVEL DA COMARCA DE BALNEARIO CAMBORIU - SC,04920078,SANTA CATARINA,True,no_matched_active_bid
726,CARTORIO JUDICIAL DA COMARCA DE CAPIVARI DE BAIXO,04721275,SANTA CATARINA,True,no_matched_active_bid
731,CARTORIO JUDICIAL DA COMARCA DE DESCANSO - SC,04888961,SANTA CATARINA,True,no_matched_active_bid
729,CARTORIO JUDICIAL DA COMARCA DE ITAPEMA - SC,04813475,SANTA CATARINA,True,no_matched_active_bid
634,"CARTORIO JUDICIAL DA COMARCA DE PINHALZINHO (VARA UNICA - CIVEL, CRIME, FAZENDA PUBLICA, FAMILIA E ANEXOS)",83524306,SANTA CATARINA,True,no_matched_active_bid
712,CARTORIO JUDICIAL DA COMARCA DE PORTO BELO,03719187,SANTA CATARINA,True,no_matched_active_bid
786,CARTORIO JUDICIAL DA COMARCA DE RIO NEGRINHO,07938548,SANTA CATARINA,True,no_matched_active_bid
730,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE CATANDUVAS SC,04818716,SANTA CATARINA,True,no_matched_active_bid
734,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE RIO DO OESTE,04928467,SANTA CATARINA,True,no_matched_active_bid
707,"CARTORIO VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03560730,SANTA CATARINA,True,no_matched_active_bid
772,CARTORIO VARA UNICA DA COMARCA DE HERVAL D OESTE,06033756,SANTA CATARINA,True,no_matched_active_bid
884,CELESC DISTRIBUICAO S.A,08336783,SANTA CATARINA,True,no_matched_active_bid
885,CELESC GERACAO S.A,08336804,SANTA CATARINA,True,no_matched_active_bid
864,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,83284828,SANTA CATARINA,True,no_matched_active_bid
1068,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE SANTA CATARINA,81531428,SANTA CATARINA,True,no_matched_active_bid
856,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,82717349,SANTA CATARINA,True,no_matched_active_bid
857,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,82840422,SANTA CATARINA,True,no_matched_active_bid
880,CODEJAS - COMPANHIA DE DESENVOLVIMENTO DE JARAGUA DO SUL S.A,00513208,SANTA CATARINA,True,no_matched_active_bid
563,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,45087300,SANTA CATARINA,True,no_matched_active_bid
593,COLEGIO ESTADUAL WANDERLEY JUNIOR,79886172,SANTA CATARINA,True,no_matched_active_bid
973,COMANDO 14A BRIGADA DE INFANTARIA MOTORIZADA,09571694,SANTA CATARINA,True,no_matched_active_bid
900,COMANDO DA AERONAUTICA,00394429,SANTA CATARINA,True,no_matched_active_bid
1067,COMISSAO MUNICIPAL DE ESPORTES CME,81286049,SANTA CATARINA,True,no_matched_active_bid
703,COMISSAO ORGANIZADORA DO V ENCONTRO NACIONAL DAS CEJAS E CEJAIS (V ENCCEJAS),02982054,SANTA CATARINA,True,no_matched_active_bid
1012,COMPANHIA AUXILIAR DE EMPRESAS ELETRICAS BRASILEIRAS,33050022,SANTA CATARINA,True,no_matched_active_bid
1016,COMPANHIA BRASILEIRA DE ALIMENTOS,33469602,SANTA CATARINA,True,no_matched_active_bid
1013,COMPANHIA BRASILEIRA DE ARMAZENAMENTO,33121088,SANTA CATARINA,True,no_matched_active_bid
1029,COMPANHIA BRASILEIRA DE DRAGAGEM,33653841,SANTA CATARINA,True,no_matched_active_bid
859,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,82951021,SANTA CATARINA,True,no_matched_active_bid
887,COMPANHIA CATARINENSE DE SAUDE - CCS,26634715,SANTA CATARINA,True,no_matched_active_bid
988,COMPANHIA DAS DOCAS DO ESTADO DA BAHIA - CODEBA,14372148,SANTA CATARINA,True,no_matched_active_bid
1077,COMPANHIA DE DESENVOLVIMENTO DE CHAPECO CODEC,83422014,SANTA CATARINA,True,no_matched_active_bid
930,COMPANHIA DE DESENVOLVIMENTO DE ITAPOA S. A.,02939316,SANTA CATARINA,True,no_matched_active_bid
851,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,74064585,SANTA CATARINA,True,no_matched_active_bid
863,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,83262535,SANTA CATARINA,True,no_matched_active_bid
867,COMPANHIA DE DESENVOLVIMENTO ECONOMICO E PLANEJAMENTO URBANO DE CRICIUMA-CODEPLA,83596445,SANTA CATARINA,True,no_matched_active_bid
860,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,83042325,SANTA CATARINA,True,no_matched_active_bid
1018,COMPANHIA DE FINANCIAMENTO DA PRODUCAO-CFP,33506437,SANTA CATARINA,True,no_matched_active_bid
853,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,82134917,SANTA CATARINA,True,no_matched_active_bid
875,COMPANHIA DE HABITACAO DO ESTADO DE SANTA CATARINA - COHAB/SC -  EM LIQUIDACAO,83883710,SANTA CATARINA,True,no_matched_active_bid
1063,COMPANHIA DE HABITACAO POPULAR COHAB LAGES,79655619,SANTA CATARINA,True,no_matched_active_bid
1058,COMPANHIA DE MELHORAMENTOS DE XAXIM COMEX,75553446,SANTA CATARINA,True,no_matched_active_bid
865,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,83467480,SANTA CATARINA,True,no_matched_active_bid
994,COMPANHIA ENERGETICA DE MINAS GERAIS-CEMIG,17155730,SANTA CATARINA,True,no_matched_active_bid
1079,COMPANHIA HIDROMINERAL CALDAS DA IMPERATRIZ,83470716,SANTA CATARINA,True,no_matched_active_bid
868,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,83675512,SANTA CATARINA,True,no_matched_active_bid
870,COMPANHIA INTEGRADA DE DESENVOLVIMENTO AGRICOLA DE SC,83807586,SANTA CATARINA,True,no_matched_active_bid
923,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,01263421,SANTA CATARINA,True,no_matched_active_bid
1001,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,26461699,SANTA CATARINA,True,no_matched_active_bid
882,COMPANHIA URBANIZADORA DE ICARA - URBI,05848142,SANTA CATARINA,True,no_matched_active_bid
806,CONSELHO DA COMUNIDADE DE BRUSQUE-COMUNBRUSQUE,12035270,SANTA CATARINA,True,no_matched_active_bid
664,CONSELHO DE DESENVOLVIMENTO E INTEGRACAO SUL CODESUL,83901439,SANTA CATARINA,True,no_matched_active_bid
1032,CONSELHO FEDERAL DE ECONOMIA,33758053,SANTA CATARINA,True,no_matched_active_bid
1020,CONSELHO FEDERAL DE MEDICINA,33583550,SANTA CATARINA,True,no_matched_active_bid
932,CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL DE RODEIO,03103849,SANTA CATARINA,True,no_matched_active_bid
922,CONSELHO MUNICIPAL DE TRABALHO E EMPREGO,01235403,SANTA CATARINA,True,no_matched_active_bid
965,CONSELHO REG DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 10 REGIAO,06250863,SANTA CATARINA,True,no_matched_active_bid
1060,CONSELHO REGIONAL DE ADMINISTRACAO DE SANTA CATARINA - CRA/SC,76557032,SANTA CATARINA,True,no_matched_active_bid
1083,CONSELHO REGIONAL DE BIBLIOTECONOMIA DA 14 REGIAO SC,83816645,SANTA CATARINA,True,no_matched_active_bid
944,CONSELHO REGIONAL DE BIOLOGIA 3 REGIAO,04053157,SANTA CATARINA,True,no_matched_active_bid
1047,CONSELHO REGIONAL DE BIOLOGIA 9 REGIAO,46268552,SANTA CATARINA,True,no_matched_active_bid
986,CONSELHO REGIONAL DE BIOMEDICINA - 5A. REGIAO,13738204,SANTA CATARINA,True,no_matched_active_bid
1087,CONSELHO REGIONAL DE CONTABILIDADE DE SANTA CATARINA,83901983,SANTA CATARINA,True,no_matched_active_bid
607,CONSELHO REGIONAL DE DESPORTOS DE SANTA CATARINA,82896622,SANTA CATARINA,True,no_matched_active_bid
940,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,03705930,SANTA CATARINA,True,no_matched_active_bid
939,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,03678523,SANTA CATARINA,True,no_matched_active_bid
1055,CONSELHO REGIONAL DE ENFERMAGEM DE SC,75308106,SANTA CATARINA,True,no_matched_active_bid
1050,CONSELHO REGIONAL DE FONOAUDIOLOGIA 3 REGIAO,73392409,SANTA CATARINA,True,no_matched_active_bid
1064,CONSELHO REGIONAL DE MEDICINA DO EST DE SANTA CATARINA,79831566,SANTA CATARINA,True,no_matched_active_bid
980,CONSELHO REGIONAL DE NUTRICAO DA DECIMA REGIAO (CRN-10),10456659,SANTA CATARINA,True,no_matched_active_bid
1089,CONSELHO REGIONAL DE NUTRICAO - SEGUNDA REGIAO,87070843,SANTA CATARINA,True,no_matched_active_bid
1088,CONSELHO REGIONAL DE ODONTOLOGIA DE SANTA CATARINA,83930883,SANTA CATARINA,True,no_matched_active_bid
1040,CONSELHO REGIONAL DE PSICOLOGIA CRP 12A REGIAO,37115508,SANTA CATARINA,True,no_matched_active_bid
1065,CONSELHO REGIONAL DE QUIMICA DA 13 REGIAO,79887659,SANTA CATARINA,True,no_matched_active_bid
1061,CONSELHO REGIONAL DE SERVICO SOCIAL,76557099,SANTA CATARINA,True,no_matched_active_bid
1076,CONSELHO REGIONAL DE TECNICOS EM RADIOLOGIA DE SC,83159541,SANTA CATARINA,True,no_matched_active_bid
1073,CONSELHO REGIONAL DOS MUSICOS DE SANTA CATARINA,82532235,SANTA CATARINA,True,no_matched_active_bid
1084,CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DE SANTA CATARINA,83896068,SANTA CATARINA,True,no_matched_active_bid
1010,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DA 4 REGIAO,32746668,SANTA CATARINA,True,no_matched_active_bid
946,CONSORCIO INTERMUNICIPAL BACIA HIDROGRAFICA DO RIO CANOINHAS,04427341,SANTA CATARINA,True,no_matched_active_bid
963,CONSORCIO INTERMUNICIPAL DAS AGUAS,06034099,SANTA CATARINA,True,no_matched_active_bid
954,CONSORCIO INTERMUNICIPAL DAS NASCENTES,04941492,SANTA CATARINA,True,no_matched_active_bid
