entity_id,razao_social,cnpj_8,municipio,gap_reason
1398,FUNDACAO MUNICIPAL DE ESPORTE E CULTURA,07806941,PINHALZINHO,no_contract_for_org_cnpj_prefix
1395,SECRETARIA DE EDUCACAO,61293350,PINHALZINHO,no_contract_for_org_cnpj_prefix
1212,CAMARA MUNICIPAL DE VEREADORES DE PINHEIRO PRETO,08484593,PINHEIRO PRETO,no_contract_for_org_cnpj_prefix
1213,COMISSAO MUNICIPAL DE DEFESA CIVIL (COMDEC) DO MUNICIPIO DE PINHEIRO PRETO,17712461,PINHEIRO PRETO,no_contract_for_org_cnpj_prefix
1211,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE PINHEIRO PRETO.,03593265,PINHEIRO PRETO,no_contract_for_org_cnpj_prefix
1209,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E ESPORTES",56925377,PINHEIRO PRETO,no_contract_for_org_cnpj_prefix
1276,CAMARA MUNICIPAL DE VEREADORES DE PIRATUBA,13078030,PIRATUBA,no_contract_for_org_cnpj_prefix
1278,COMPANHIA HIDROMINERAL DE PIRATUBA,83076315,PIRATUBA,no_contract_for_org_cnpj_prefix
1275,CONSORCIO INTERMUNICIPAL DE INFRA ESTRUTURA URBANA E RURAL - CONSORCIO INTEGRAR,09477210,PIRATUBA,no_contract_for_org_cnpj_prefix
1277,FUNDACAO DE CULTURA E EVENTOS DE PIRATUBA - FCEP,14985350,PIRATUBA,no_contract_for_org_cnpj_prefix
1373,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,61048022,PLANALTO ALEGRE,no_contract_for_org_cnpj_prefix
290,"FUNDACAO PROMOTORA DE EVENTOS,ESPORTES E LAZER DE POMERODE - FUNPEEL",08482156,POMERODE,no_contract_for_org_cnpj_prefix
291,SECRETARIA DE EDUCACAO E FORMACAO EMPREENDEDORA DE POMERODE,29981664,POMERODE,no_contract_for_org_cnpj_prefix
289,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,85461804,POMERODE,no_contract_for_org_cnpj_prefix
535,CAMARA DE VEREADORES DE PONTE ALTA/SC,01621303,PONTE ALTA,no_contract_for_org_cnpj_prefix
536,FUNDO MUNICIPAL DA EDUCACAO DE PONTE ALTA SC,31033619,PONTE ALTA,no_contract_for_org_cnpj_prefix
547,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,10295218,PONTE ALTA DO NORTE,no_contract_for_org_cnpj_prefix
548,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,30406807,PONTE ALTA DO NORTE,no_contract_for_org_cnpj_prefix
1294,CAMARA MUNICIPAL DE VEREADORES DE PONTE SERRADA,78501004,PONTE SERRADA,no_contract_for_org_cnpj_prefix
1296,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER",30363365,PONTE SERRADA,no_contract_for_org_cnpj_prefix
44,CAMARA MUNICIPAL DE VEREADORES DE PORTO BELO,04984856,PORTO BELO,no_contract_for_org_cnpj_prefix
45,CONSORCIO INTERMUNICIPAL DE TURISMO COSTA VERDE E MAR,09267291,PORTO BELO,no_contract_for_org_cnpj_prefix
51,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE PORTO BELO - COMDEC,18600048,PORTO BELO,no_contract_for_org_cnpj_prefix
47,FUNDACAO MUNICIPAL DA CULTURA DE PORTO BELO,10556980,PORTO BELO,no_contract_for_org_cnpj_prefix
46,FUNDACAO MUNICIPAL DE ESPORTES DE PORTO BELO,09618159,PORTO BELO,no_contract_for_org_cnpj_prefix
49,FUNDACAO MUNICIPAL DE TURISMO E DESENVOLVIMENTO ECONOMICO DE PORTO BELO,13102858,PORTO BELO,no_contract_for_org_cnpj_prefix
50,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PORTO BELO,16708223,PORTO BELO,no_contract_for_org_cnpj_prefix
41,GUARDA MUNICIPAL DE PORTO BELO,63874924,PORTO BELO,no_contract_for_org_cnpj_prefix
52,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DE PORTO BELO,29470098,PORTO BELO,no_contract_for_org_cnpj_prefix
48,PREFEITURA MUNICIPAL DE PORTO BELO/FUMREBOM,10718233,PORTO BELO,no_contract_for_org_cnpj_prefix
40,SECRETARIA MUNICIPAL DE EDUCACAO DE PORTO BELO,63641306,PORTO BELO,no_contract_for_org_cnpj_prefix
42,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,64372423,PORTO BELO,no_contract_for_org_cnpj_prefix
1911,AMASPU-AUTARQUA MUNICIPAL DE ASSISTENCIA A SAUDE DOS FUNCIONARIOS PUBLICOS DE PORTO UNIAO,08570805,PORTO UNIAO,no_contract_for_org_cnpj_prefix
1971,COORDENADORIA MUNICIPAL DE DEFESA CIVIL,16456797,PORTO UNIAO,no_contract_for_org_cnpj_prefix
1720,FUNDO MUN.DE REEQUIP.DA OBM DO CORPO DE BOMBEIROS,00185034,PORTO UNIAO,no_contract_for_org_cnpj_prefix
1719,FUNDO MUN.DO BEM-ESTAR SOCIAL DE PORTO UNIAO - SC,00185032,PORTO UNIAO,no_contract_for_org_cnpj_prefix
1789,INSTITUTO MUNICIPAL DE PREVIDENCIA E ASSISTENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS,02390926,PORTO UNIAO,no_contract_for_org_cnpj_prefix
1668,PORTO UNIAO CAMARA DE VEREADORES,83529933,PORTO UNIAO,no_contract_for_org_cnpj_prefix
411,CAMARA DE VEREADORES DE POUSO REDONDO,05559537,POUSO REDONDO,no_contract_for_org_cnpj_prefix
412,SECRETARIA DE EDUCACAO E CULTURA DE POUSO REDONDO SC,30757799,POUSO REDONDO,no_contract_for_org_cnpj_prefix
1140,CONSORCIO INTERMUNICIPAL CAMINHOS DOS CANIONS DO SUL,27724407,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1135,CONSORCIO INTERMUNICIPAL MAMPITUBA - CIMA,41542250,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1137,MUNICIPIO DE PRAIA GRANDE,82913211,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1136,PRAIA GRANDE CAMARA DE VEREADORES,80990443,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1138,PREFEITURA MUNICIPAL DE PRAIA GRANDE,85667582,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1139,SAMAE AGUA DOS CANYONS,19335308,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1141,SECRETARIA DE EDUCACAO,30432163,PRAIA GRANDE,no_contract_for_org_cnpj_prefix
1284,CAMARA MUNICIPAL DE VEREADORES DE PRESIDENTE CASTELO BRAN-CO,02260300,PRESIDENTE CASTELLO BRANCO,no_contract_for_org_cnpj_prefix
1882,INSTITUTO PRESIDENTE GETULIO 100 ANOS,06218528,PRESIDENTE GETULIO,no_contract_for_org_cnpj_prefix
1647,MUNICIPIO DE PRESIDENTE GETULIO,83102434,PRESIDENTE GETULIO,no_contract_for_org_cnpj_prefix
1662,PRESIDENTE GETULIO CAMARA DE VEREADORES,83485441,PRESIDENTE GETULIO,no_contract_for_org_cnpj_prefix
2041,"SECRETARIA DA EDUCACAO, CULTURA E DESPORTO DE PRESIDENTE GETULIO",30767062,PRESIDENTE GETULIO,no_contract_for_org_cnpj_prefix
1948,SERVICOS DE ABASTECIMENTO DE AGUA E TRATAMENTO DE ESGOTO (SAATE),13007598,PRESIDENTE GETULIO,no_contract_for_org_cnpj_prefix
156,FUNDACAO MUNICIPAL DE ESPORTES,00892533,PRESIDENTE NEREU,no_contract_for_org_cnpj_prefix
157,SECRETARIA DE EDUCACAO DE PRESIDENTE NEREU,30689774,PRESIDENTE NEREU,no_contract_for_org_cnpj_prefix
1478,CAMARA DE VEREADORES DO MUNICIPIO DE PRINCESA,01620282,PRINCESA,no_contract_for_org_cnpj_prefix
1476,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,61870420,PRINCESA,no_contract_for_org_cnpj_prefix
1362,CAMARA MUNICIPAL DE VEREADORES DE QUILOMBO,04435304,QUILOMBO,no_contract_for_org_cnpj_prefix
1360,SECRETARIA MUNICIPAL DE EDUCACAO,60064729,QUILOMBO,no_contract_for_org_cnpj_prefix
39,CAMARA MUNICIPAL DE RANCHO QUEIMADO,10933303,RANCHO QUEIMADO,no_contract_for_org_cnpj_prefix
38,INSTITUTO PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE RANCHO QUEIMADO,03793235,RANCHO QUEIMADO,no_contract_for_org_cnpj_prefix
36,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE RANCHO QUEIMADO",64434850,RANCHO QUEIMADO,no_contract_for_org_cnpj_prefix
1186,CAMARA DE VEREADORES DE RIO DAS ANTAS,24893649,RIO DAS ANTAS,no_contract_for_org_cnpj_prefix
1184,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES - SMECE",60081787,RIO DAS ANTAS,no_contract_for_org_cnpj_prefix
494,CAMARA MUNICIPAL DE VEREADORES DE RIO DO CAMPO-SC,07776936,RIO DO CAMPO,no_contract_for_org_cnpj_prefix
495,COMISSAO MUNICIPAL DE DEFESA CIVIL,15521615,RIO DO CAMPO,no_contract_for_org_cnpj_prefix
493,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS,05160525,RIO DO CAMPO,no_contract_for_org_cnpj_prefix
496,SECRETARIA DE EDUCACAO DE RIO DO CAMPO SC,30747329,RIO DO CAMPO,no_contract_for_org_cnpj_prefix
359,RIO DO OESTE CAMARA DE VEREADORES,83783209,RIO DO OESTE,no_contract_for_org_cnpj_prefix
360,SECRETARIA DA EDUCACAO E CULTURA DE RIO DO OESTE SC,30556970,RIO DO OESTE,no_contract_for_org_cnpj_prefix
312,RIO DOS CEDROS CAMARA DE VEREADORES,83497602,RIO DOS CEDROS,no_contract_for_org_cnpj_prefix
313,SECRETARIA DE EDUCACAO DE RIO DOS CEDROS SC,30830892,RIO DOS CEDROS,no_contract_for_org_cnpj_prefix
310,"SECRETARIA DE PLANEJAMENTO, HABITACAO E MEIO AMBIENTE (SEPLAHMA)",62194318,RIO DOS CEDROS,no_contract_for_org_cnpj_prefix
302,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO DO SUL,01899048,RIO DO SUL,no_contract_for_org_cnpj_prefix
303,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE E MULTIFINALITARIO DO ALTO VALE DO ITAJAI (CISAMAVI),09069217,RIO DO SUL,no_contract_for_org_cnpj_prefix
293,FUNDACAO CULTURAL DE RIO DO SUL,81162588,RIO DO SUL,no_contract_for_org_cnpj_prefix
292,FUNDACAO MUNICIPAL DE DESPORTOS,79369757,RIO DO SUL,no_contract_for_org_cnpj_prefix
305,GUARDA MUNICIPAL DE RIO DO SUL,39363414,RIO DO SUL,no_contract_for_org_cnpj_prefix
301,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE RIO DO SUL,95951950,RIO DO SUL,no_contract_for_org_cnpj_prefix
299,RIO DO SUL CAMARA DE VEREADORES,83622985,RIO DO SUL,no_contract_for_org_cnpj_prefix
295,RIO DO SUL SECRETARIA DE ADMINISTRACAO,83108456,RIO DO SUL,no_contract_for_org_cnpj_prefix
296,RIO DO SUL SECRETARIA DE FINANCAS,83108464,RIO DO SUL,no_contract_for_org_cnpj_prefix
298,RIO DO SUL SECRETARIA DE OBRAS VIACAO E SERV URBANOS,83108480,RIO DO SUL,no_contract_for_org_cnpj_prefix
297,RIO DO SUL-SECRET DE EDUCACAO CULTURA SAUDE E PROM SOC,83108472,RIO DO SUL,no_contract_for_org_cnpj_prefix
304,SECRETARIA MUNICIPAL DE EDUCACAO,31547398,RIO DO SUL,no_contract_for_org_cnpj_prefix
300,SERVICO AUT MUN DE AGUA E ESGOTO,85786515,RIO DO SUL,no_contract_for_org_cnpj_prefix
131,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO",06090127,RIO FORTUNA,no_contract_for_org_cnpj_prefix
522,FUNDACAO MUNICIPAL DE CULTURA DE RIO NEGRINHO,79367470,RIO NEGRINHO,no_contract_for_org_cnpj_prefix
526,FUNDACAO MUNICIPAL DE ESPORTES DE RIO NEGRINHO,01796840,RIO NEGRINHO,no_contract_for_org_cnpj_prefix
527,INSTITUTO DE PREV.SOCIAL DOS SERV.PUBLICOS MUN.RIO NEGRINHO - IPRERIO,03838193,RIO NEGRINHO,no_contract_for_org_cnpj_prefix
524,RIO NEGRINHO CAMARA DE VEREADORES,83536870,RIO NEGRINHO,no_contract_for_org_cnpj_prefix
521,SECRETARIA DE EDUCACAO,54203745,RIO NEGRINHO,no_contract_for_org_cnpj_prefix
343,CAMARA MUNICIPAL DE RIO RUFINO,00445416,RIO RUFINO,no_contract_for_org_cnpj_prefix
344,SERVICO AUTONOMO DE SANEAMENTO BASICO,19699009,RIO RUFINO,no_contract_for_org_cnpj_prefix
1443,CAMARA MUNICIPAL DE VEREADORES DE RIQUEZA,01171359,RIQUEZA,no_contract_for_org_cnpj_prefix
1444,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA AMERIOS - CISAMERIOS/SC,01201427,RIQUEZA,no_contract_for_org_cnpj_prefix
1445,SECRETARIA DA EDUCACAO DE RIQUEZA SC,30801204,RIQUEZA,no_contract_for_org_cnpj_prefix
258,COMISSAO MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE RODEIO,16757142,RODEIO,no_contract_for_org_cnpj_prefix
257,RODEIO CAMARA DE VEREADORES,83497610,RODEIO,no_contract_for_org_cnpj_prefix
259,SECRETARIA DE EDUCACAO E CULTURA DE RODEIO SC,30779558,RODEIO,no_contract_for_org_cnpj_prefix
1843,CAMARA MUNICIPAL DE VEREADORES DE ROMELANDIA,04828184,ROMELANDIA,no_contract_for_org_cnpj_prefix
1521,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE ROMELANDIA",63305135,ROMELANDIA,no_contract_for_org_cnpj_prefix
478,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE SALETE -SC,20556993,SALETE,no_contract_for_org_cnpj_prefix
477,FUNDACAO CULTURAL DE SALETE,06030264,SALETE,no_contract_for_org_cnpj_prefix
476,SALETE CAMARA DE VEREADORES,83783142,SALETE,no_contract_for_org_cnpj_prefix
479,SECRETARIA DA EDUCACAO DE SALETE SC,30889926,SALETE,no_contract_for_org_cnpj_prefix
1415,CAMARA DE VEREADORES,09286696,SALTINHO,no_contract_for_org_cnpj_prefix
1414,SECRETARIA MUNICIPAL DE EDUCACAO DE SALTINHO/SC,06071943,SALTINHO,no_contract_for_org_cnpj_prefix
1242,CAMARA DE VEREADORES DE SALTO VELOSO,08607626,SALTO VELOSO,no_contract_for_org_cnpj_prefix
1241,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE SALTO VELOSO,06271097,SALTO VELOSO,no_contract_for_org_cnpj_prefix
1239,SECRETARIA MUNICIPAL DE EDUCACAO DE SALTO VELOSO - SC,56419745,SALTO VELOSO,no_contract_for_org_cnpj_prefix
1731,CAMARA DE VEREADORES MUNICIPAL DE SANGAO,00854210,SANGAO,no_contract_for_org_cnpj_prefix
2028,"SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30586847,SANGAO,no_contract_for_org_cnpj_prefix
1849,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE SANGAO,04986184,SANGAO,no_contract_for_org_cnpj_prefix
759,13 AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITUPORANGA,05653835,SANTA CATARINA,no_contract_for_org_cnpj_prefix
765,14 AGENCIA DE DESENVOLVIMENTO REGIONAL DE IBIRAMA,05668667,SANTA CATARINA,no_contract_for_org_cnpj_prefix
978,14 COMPANHIA DE ENGENHARIA DE COMBATE,09597930,SANTA CATARINA,no_contract_for_org_cnpj_prefix
971,14 REGIMENTO DE CAVALARIA MECANIZADO,09543440,SANTA CATARINA,no_contract_for_org_cnpj_prefix
756,18- AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGUNA,05650634,SANTA CATARINA,no_contract_for_org_cnpj_prefix
757,19 - AGENCIA DE DESENVOLVIMENTO REGIONAL - TUBARAO,05651544,SANTA CATARINA,no_contract_for_org_cnpj_prefix
968,1 BATALHAO FERROVIARIO,07517504,SANTA CATARINA,no_contract_for_org_cnpj_prefix
692,1 VARA CIVEL DO FORO DISTRITAL DO CONTINENTE,01355598,SANTA CATARINA,no_contract_for_org_cnpj_prefix
763,21 AGENCIA DO DESENVOLVIMENTO REGIONAL DE ARARANGUA,05664192,SANTA CATARINA,no_contract_for_org_cnpj_prefix
979,23 BATALHAO DE INFANTARIA,09634813,SANTA CATARINA,no_contract_for_org_cnpj_prefix
751,27 AGENCIA DE DESENVOLVIMENTO REGIONAL DE SAO JOAQUIM,05628764,SANTA CATARINA,no_contract_for_org_cnpj_prefix
974,28 GRUPO DE ARTILHARIA DE CAMPANHA,09579771,SANTA CATARINA,no_contract_for_org_cnpj_prefix
975,5 BATALHAO DE ENGENHARIA DE COMBATE BLINDADO,09586718,SANTA CATARINA,no_contract_for_org_cnpj_prefix
972,62 BATALHAO DE INFANTARIA,09560096,SANTA CATARINA,no_contract_for_org_cnpj_prefix
976,63 BATALHAO DE INFANTARIA,09586988,SANTA CATARINA,no_contract_for_org_cnpj_prefix
625,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,83131268,SANTA CATARINA,no_contract_for_org_cnpj_prefix
921,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,01175497,SANTA CATARINA,no_contract_for_org_cnpj_prefix
842,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,34014413,SANTA CATARINA,no_contract_for_org_cnpj_prefix
791,AGENCIA DE DESENVOLVIMENTO REGIONAL - BRACO DO NORTE,08857225,SANTA CATARINA,no_contract_for_org_cnpj_prefix
740,AGENCIA DE DESENVOLVIMENTO REGIONAL - CHAPECO,05541159,SANTA CATARINA,no_contract_for_org_cnpj_prefix
743,AGENCIA DE DESENVOLVIMENTO REGIONAL - CONCORDIA,05585919,SANTA CATARINA,no_contract_for_org_cnpj_prefix
768,AGENCIA DE DESENVOLVIMENTO REGIONAL - CRICIUMA,05684888,SANTA CATARINA,no_contract_for_org_cnpj_prefix
754,AGENCIA DE DESENVOLVIMENTO REGIONAL - CURITIBANOS,05640154,SANTA CATARINA,no_contract_for_org_cnpj_prefix
761,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BLUMENAU,05656080,SANTA CATARINA,no_contract_for_org_cnpj_prefix
767,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BRUSQUE,05684274,SANTA CATARINA,no_contract_for_org_cnpj_prefix
753,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CACADOR,05630479,SANTA CATARINA,no_contract_for_org_cnpj_prefix
752,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CAMPOS NOVOS,05629618,SANTA CATARINA,no_contract_for_org_cnpj_prefix
769,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CANOINHAS,05688796,SANTA CATARINA,no_contract_for_org_cnpj_prefix
755,AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITAJAI,05647957,SANTA CATARINA,no_contract_for_org_cnpj_prefix
766,AGENCIA DE DESENVOLVIMENTO REGIONAL DE JARAGUA DO SUL,05670436,SANTA CATARINA,no_contract_for_org_cnpj_prefix
762,AGENCIA DE DESENVOLVIMENTO REGIONAL DE RIO DO SUL,05664100,SANTA CATARINA,no_contract_for_org_cnpj_prefix
790,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TAIO,08837279,SANTA CATARINA,no_contract_for_org_cnpj_prefix
792,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TIMBO,08860254,SANTA CATARINA,no_contract_for_org_cnpj_prefix
764,AGENCIA DE DESENVOLVIMENTO REGIONAL DE VIDEIRA,05664622,SANTA CATARINA,no_contract_for_org_cnpj_prefix
778,AGENCIA DE DESENVOLVIMENTO REGIONAL - DIONISIO CERQUEIRA,07387930,SANTA CATARINA,no_contract_for_org_cnpj_prefix
789,AGENCIA DE DESENVOLVIMENTO REGIONAL - ITAPIRANGA,08832433,SANTA CATARINA,no_contract_for_org_cnpj_prefix
748,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOACABA,05612349,SANTA CATARINA,no_contract_for_org_cnpj_prefix
760,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOINVILLE,05655627,SANTA CATARINA,no_contract_for_org_cnpj_prefix
742,AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGES,05582717,SANTA CATARINA,no_contract_for_org_cnpj_prefix
758,AGENCIA DE DESENVOLVIMENTO REGIONAL - MAFRA,05653136,SANTA CATARINA,no_contract_for_org_cnpj_prefix
744,AGENCIA DE DESENVOLVIMENTO REGIONAL - MARAVILHA,05586681,SANTA CATARINA,no_contract_for_org_cnpj_prefix
746,AGENCIA DE DESENVOLVIMENTO REGIONAL - PALMITOS,05591925,SANTA CATARINA,no_contract_for_org_cnpj_prefix
788,AGENCIA DE DESENVOLVIMENTO REGIONAL - QUILOMBO,08832425,SANTA CATARINA,no_contract_for_org_cnpj_prefix
747,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO LOURENCO DO OESTE,05593175,SANTA CATARINA,no_contract_for_org_cnpj_prefix
741,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO MIGUEL DO OESTE,05580977,SANTA CATARINA,no_contract_for_org_cnpj_prefix
793,AGENCIA DE DESENVOLVIMENTO REGIONAL - SEARA,08879577,SANTA CATARINA,no_contract_for_org_cnpj_prefix
858,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,82937293,SANTA CATARINA,no_contract_for_org_cnpj_prefix
833,AGENCIA DE REGULACAO DE SERVICOS PUBLICOS DE SANTA CATARINA,23114901,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1006,AGENCIA NACIONAL DE MINERACAO,29406625,SANTA CATARINA,no_contract_for_org_cnpj_prefix
953,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,04903587,SANTA CATARINA,no_contract_for_org_cnpj_prefix
952,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT,04898488,SANTA CATARINA,no_contract_for_org_cnpj_prefix
933,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,03112386,SANTA CATARINA,no_contract_for_org_cnpj_prefix
804,AGENCIA REGULADORA DE SERVICOS DE SANEAMENTO BASICO DO ESTADO DE SANTA CATARINA - AGESAN,11735720,SANTA CATARINA,no_contract_for_org_cnpj_prefix
779,AGENCIA REGULADORA DE SERVICOS PUBLICOS DE SANTA CATARINA - AGESC,07404249,SANTA CATARINA,no_contract_for_org_cnpj_prefix
949,ALFANDEGA DA RECEITA FEDERAL NO PORTO DE SAO FRANCISCO DO SUL -SC,04745037,SANTA CATARINA,no_contract_for_org_cnpj_prefix
993,ASSOCIACAO BRASILEIRA DE LICENCIAMENTO DOS CLUBES DE FUTEBOL PROFISSIONAL - ABRALIC,17043796,SANTA CATARINA,no_contract_for_org_cnpj_prefix
995,ASSOCIACAO CULTURAL DESPORTIVA DE ARTES MARCIAIS,17650642,SANTA CATARINA,no_contract_for_org_cnpj_prefix
827,ASSOCIACAO CULTURAL RECREATIVA E ESPORTIVA DOS SERVIDORES DA FESPORTE E COLABORADORES DO SISTEMA ESPORTIVO CATARINENSE,18032986,SANTA CATARINA,no_contract_for_org_cnpj_prefix
996,ASSOCIACAO DE AMIGOS COBRAS DA TRILHA,17772606,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1046,AUTORIDADE PORTUARIA DE SANTOS S.A.,44837524,SANTA CATARINA,no_contract_for_org_cnpj_prefix
586,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,76696467,SANTA CATARINA,no_contract_for_org_cnpj_prefix
872,BANCO DO ESTADO DE SANTA CATARINA SA,83876003,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1026,BANCO NACIONAL DA HABITACAO,33633686,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1023,BANCO NACIONAL DE CREDITO COOPERATIVO SA EM LIQUIDACAO,33618810,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1090,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,92816560,SANTA CATARINA,no_contract_for_org_cnpj_prefix
592,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,79361515,SANTA CATARINA,no_contract_for_org_cnpj_prefix
874,BESC FINANCEIRA SA CREDITO FINANC E INVESTIMENTOS,83880427,SANTA CATARINA,no_contract_for_org_cnpj_prefix
879,BESC S/A ARRENDAMENTO MERCANTIL,00510570,SANTA CATARINA,no_contract_for_org_cnpj_prefix
855,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,82514472,SANTA CATARINA,no_contract_for_org_cnpj_prefix
869,BESC SA CREDITO IMOBILIARIO,83725150,SANTA CATARINA,no_contract_for_org_cnpj_prefix
654,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,83778902,SANTA CATARINA,no_contract_for_org_cnpj_prefix
655,BLUMENAU ESCRIVANIA DA 4 VARA CIVEL E MENORES,83778910,SANTA CATARINA,no_contract_for_org_cnpj_prefix
877,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,83900159,SANTA CATARINA,no_contract_for_org_cnpj_prefix
897,CAIXA ECONOMICA FEDERAL,00360305,SANTA CATARINA,no_contract_for_org_cnpj_prefix
736,CARTORIO DA 1A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,05430826,SANTA CATARINA,no_contract_for_org_cnpj_prefix
591,CARTORIO DA 1 VARA CIVEL,78664216,SANTA CATARINA,no_contract_for_org_cnpj_prefix
735,CARTORIO DA 2A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,04985600,SANTA CATARINA,no_contract_for_org_cnpj_prefix
691,CARTORIO DA 2 VARA DA FAMILIA ORFAOS E SUCESSOES,01252316,SANTA CATARINA,no_contract_for_org_cnpj_prefix
701,CARTORIO DA COMARCA DE OTACILIO COSTA/SC,02269625,SANTA CATARINA,no_contract_for_org_cnpj_prefix
724,CARTORIO DA SEGUNDA VARA CIVEL,04700791,SANTA CATARINA,no_contract_for_org_cnpj_prefix
673,CARTORIO DA VARA CRIMINAL DA COMARCA DE BALN CAMBORIU,00662150,SANTA CATARINA,no_contract_for_org_cnpj_prefix
717,"CARTORIO DA VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03955339,SANTA CATARINA,no_contract_for_org_cnpj_prefix
710,"CARTORIO DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS ACID",03603345,SANTA CATARINA,no_contract_for_org_cnpj_prefix
771,CARTORIO DA VARA DA INFANCIA E JUVENTUDE,05911604,SANTA CATARINA,no_contract_for_org_cnpj_prefix
727,CARTORIO DA VARA UNICA DA COMARCA DE CAMBORIU,04768234,SANTA CATARINA,no_contract_for_org_cnpj_prefix
961,CARTORIO DA VARA UNICA DA COMARCA DE CORREIA PINTO,05693430,SANTA CATARINA,no_contract_for_org_cnpj_prefix
725,CARTORIO DO CRIME CIVIL E ANEXOS DE ANITA GARIBALDI,04710352,SANTA CATARINA,no_contract_for_org_cnpj_prefix
732,CARTORIO DO JUIZADO ESPECIAL CIVEL DA COMARCA DE BALNEARIO CAMBORIU - SC,04920078,SANTA CATARINA,no_contract_for_org_cnpj_prefix
