source_id,objeto,orgao_cnpj,orgao_nome,uf,municipio,data_encerramento,link_oficial,ranking,ranking_score,ranking_confianca,motivo,fatores_positivos
sc-59030,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em 1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59030,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58359,"Aquisição de areia fina de cava, lavada, peneirada, com granulometria uniforme e livre de impurezas, para reposição e manutenção da quadra esportiva da UDESC Alto Vale.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58359,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60031,Aquisição de seguro para as viaturas do Comandante-Geral e Subcomandante-Geral do CBMSC.,,Corpo de Bombeiros Militar - CBM/SC - Fundo de Melhoria,SC,,,https://compras.sc.gov.br/editais/60031,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58472,"Empenho para pagamento de inscrição dos servidores Marilha dos Santos e Gustavo A. P. Farias no 21º Congresso Brasileiro de Pregoeiros e agentes de contratação, a ser realizado na cidade de Foz do Igu",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58472,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58487,"Aquisição de 120m³ (cento e vinte metros cúbicos) de pedrisco limpo (ou material britado similar), por Dispensa de Licitação, para atendimento de demanda da Diretoria do Hospital Santa Teresa (DHST) d",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58487,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58275,"Pagamento de inscrição do Prof. Dra. Cleia Demétrio Pereira no Evento “XXXIII Colóquio Afirse  Portugal  2026”  Políticas  e  Práticas  de  Educação  e  Formação:  contributos  da investigação,  que  ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58275,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58335,Contratação de clínica credenciada pela Agência Nacional de Aviação Civil (ANAC) para realização de exame de saúde pericial para fins de renovação de Certificado Médico Aeronáutico (CMA) de 1ª Classe ,,Corpo de Bombeiros Militar - CBM/SC - Fundo de Melhoria,SC,,,https://compras.sc.gov.br/editais/58335,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58223,"AQUISIÇÃO DE MATERIAL DE LIMPEZA, COPA E PRODUTOS DE HIGIENIZAÇÃO - TODA UDESC Demanda Certa",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58223,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58330,"Contratação de empresa para  prestar  serviço  de  dedetização,  desratização,  limpeza  de  fossa  e  serviço  de  recarga  e  testes  de extintores para Epagri - Sede, conforme quantitativos e espec",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/58330,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58325,Contratação  de  empresa  para  fornecimento  de  energia  elétrica  para  as  unidades  da UDESC situadas nos municípios  de  Chapecó  e  Guatambu,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58325,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58941,Registro de Preços para futura e eventual aquisição de alvos para uso em treinamentos operacionais da ACADEPOL para a Polícia Civil de Santa Catarina.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58941,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58753,"Contratação da profissional externa (mestre) Karoline Cipriano dos Santos para realização do curso “Diálogos Interseccionais sobre Violência contra Meninas e Mulheres”, 20 horas, de 13 a 24/03, online",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58753,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58226,Contratação do serviço de tradução (versão) juramentada do português para inglês do Resumo do Balanço Geral de Santa Catarina de 2025.,,Secretaria de Estado da Fazenda - SEF,SC,,,https://compras.sc.gov.br/editais/58226,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58144,"Registro de Preços para futura e eventual aquisição de medicamentos, produtos à base de cannabis e suplemento alimentar para atendimento de demandas judiciais, para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58144,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58364,"Registro de preços para futura e eventual  Aquisição   de  enfermaria   e   cirurgia/higiene e limpeza, por Dispensa de Licitação, para atendimento das demandas da Gerência de Bens Regulares (GEBER) e",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58364,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58736,Registro de preços para futura e eventual aquisição de medicamentos para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58736,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59415,"Aquisição de cera para uso na conservação e encadernação do acervo do setor Santa Catarina, no Laboratório de Conservação, Restauração e Encadernação (LACRE) -BPSC",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59415,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58293,"Registro de Preços para futura e eventual aquisição de vestuário de inverno e pares de meia,  itens esses para atender a demanda do  Sistema Prisional e Socioeducativo para a Secretaria de Estado de J",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58293,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58641,Aquisição de 150 bombonas de água mineral de 20 litros para a Coordenadoria Regional de Caçador.,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/58641,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58741,"Contratação de empresa especializada para a prestação de serviços de dedetização e desratização nas dependências da Delegacia de Polícia da Comarca de Forquilhinha, situada na Rua Gabriel Back, nº 60,",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/58741,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58196,Aquisição de materiais de rede óptica e organização.,,Fundação Catarinense de Educação Especial - FCEE,SC,,,https://compras.sc.gov.br/editais/58196,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58222,Contratação de empresas especializadas em estruturas de eventos para atender a demanda da Udesc.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58222,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58586,"Contratação  emergencial  de  empresa  especializada  na  prestação  de  serviços  de outsourcing de impressão, compreendendo a locação de impressoras multifuncionais corporativas, com suporte técnico",,Secretaria de Estado da Fazenda - SEF,SC,,,https://compras.sc.gov.br/editais/58586,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58267,"Pagamento de inscrição dos servidores Alexander Ricardo Martins, Carla Regina Magagnin Roczanski, Lucas Corrêa, Milena Barbi Ferreira, Roberta Kloster e Rodrigo Diego Piva no “Pregoeiros Summit 2026”,",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58267,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58845,Contratação  de  instituição  financeira  especializada  na  prestação  de  serviços  de  Custódia  e Liquidação  Financeira  de  Ativos  do  Regime  Próprio  de  Previdência  Social  –  RPPS  junto  ,,Instituto de Previdência do Estado de Santa Catarina - IPREV,SC,,,https://compras.sc.gov.br/editais/58845,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58842,Aquisição de materiais diversos para manutenção predial da sede do Instituto do Meio Ambiente de Santa Catarina.,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/58842,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58276,"Aquisição de agulhas para suturas cirúrgicas em aço inox, por Dispensa de Licitação, para atendimento de demanda da Gerência de Bens Regulares (GEBER) da Secretaria de Estado da Saúde de Santa Catarin",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58276,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58289,Registro de Preços para futura e eventual aquisição de medicamentos a base de cannabis para atendimento de demandas judiciais da Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58289,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58403,"Contratação de serviços de fornecimento de certificados digitais da cadeia ICP-Brasil, do tipo Pessoa Física (e-CPFA3), com validade de 36 (trinta e seis) meses EM NUVEM.",,Procuradoria Geral do Estado de Santa Catarina - PGE,SC,,,https://compras.sc.gov.br/editais/58403,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58402,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ELABORAÇÃO DE PROJETO BÁSICO E EXECUTIVO DE ARQUITETURA E ENGENHARIA PARA REFORMA/REGULARIZAÇÃO E AMPLIAÇÃO EM 15 ESCOLAS DA SECRETARIA DE ESTADO DA EDUCAÇÃO/SC,,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/58402,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58634,"Aquisição de 01 (uma) lona de vinil de alta resistência, sob medida, para o veículo VW / 9.150 E DELIVERY (Placa DPF5I02), da Superintendência Regional do Planalto Norte.",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/58634,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58578,"Contratação de profissional para ministrar 8h de mini-curso intitulado “Processos de criação e o espaço teatral imersivo” e uma palestra ""Uma reflexão sobre a criação cênica: os princípios de trabalho",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58578,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58273,"Aquisição de Conjunto de tubos flexíveis compatível com irrigador, marca Karl Storz, modelo Hamou Endomat para histeroscopia, uso único, composto de duas vias de ligação aos frascos de soro, dispositi",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58273,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58184,Registro de Preços para futura e eventual aquisição de itens de nutrição (fórmulas) para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58184,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58576,Pagamento de despesas mensais de energia elétrica para o ano de 2026. CEPLAN. SGPE1029/2026.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58576,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58351,"Registro de Preços para futura e eventual contratação de serviços de   fornecimento de refeições (café da manhã, almoço, jantar e lanche), em sistema self-service livre, por pessoa, com bebidas não al",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58351,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58785,"Registro de Preços para futura e eventual aquisição de órteses, próteses e materiais especiais com cedência de equipamentos/materiais em regime de comodato para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58785,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58374,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, Viatura Placa -RXM0H13 - HYUNDAI/CRETA - 2022/2022-km 19.194 - 4º Revisão da frota da P",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/58374,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59251,Contratação de espaço em jornal de circulação no Extremo Oeste catarinense para publicação de coluna semanal com conteúdo institucionais e educativos do Programa de Extensão “O incrível mundo das evid,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59251,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58628,"Contratação de serviços de reabilitação  (psicologia, nutrição e fisioterapia) para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58628,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59295,"Contratação emergencial de pessoa jurídica especializada para elaboração de projeto arquitetônico de restauração, projetos complementares, planilhas orçamentárias, memoriais e demais documentos, visan",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59295,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59226,"Aquisição de saco plástico zip lock, tamanho 10 x 14 cm, para guardar e transportar anilhas do Sistema de Cadastro de Criadores Amadoristas de Passeriformes (SISPASS).",,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/59226,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58187,"Aquisição   Emergencial   de   Estabilizador   de   Tensão   100kVA,   por   meio   decompra direta, para atendimento de demanda gerenciadas por unidades próprias daSES/SC. Unidade Hospital Governador",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58187,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58681,Contratação de empresa para acesso e consulta a livros digitais no formato de Software as a Service (SaaS) com acervo contratados pelo prazo de12 (doze) meses.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58681,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58673,"Contratação do docente Rodrigo Lahoz para ministrar o Curso Nova Lei de Licitações. As aulas acontecerão nos dias 05, 06 e 07/05/2026 e a carga horária será de 24 horas-aula",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58673,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58319,"Locação de espaço físico temporário para a realização da cerimônia de outorga de grau dos acadêmicos dos cursos de graduação da UDESC/Alto Vale, semestre 2025-2. A outorga de grau ocorrerá em 21/02/20",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58319,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59481,Pagamento  de  pró-labore  para  conduzir  uma  palestra  intitulada:  Como  trabalhar  as competências em planos de ensino e projetos pedagógicos de cursos de graduação em Fisioterapia atividade de f,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59481,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58799,Dispensa de licitação para contratação emergencial de manutenção corretiva para 1 (um) aparelho de ar condicionado no Núcleo da Defensoria Pública em Balneário Camboriú/SC.,,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/58799,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59721,"Contratação    de    profissional    para    ministrar    palestra    “Potências    da    Arte    na Escola: conversas com a docência”, em 19/05/2026, no CEART. Público-alvo: estudantes, estagiários, ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59721,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58360,"7 metros de mangueira de combustível translúcida, diâmetro interno de 1/2"", resistente a diesel e às condições de operação do grupo gerador, compatível com o sistema de alimentação do motor Scania DN1",,Secretaria de Estado da Casa Civil - CC,SC,,,https://compras.sc.gov.br/editais/58360,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58935,"Pagamento de pró-labore referente a oficinas praticas semanais de artesanato e pintura artística, no período de abril a dezembro de 2026, exceto o mês de julho, no total de 11h mensais. Atividade inte",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58935,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58600,"Contratação  de  Irma  Remor  Silva,  docente  credenciado  nos  termos  do  Decreto  nº 3.148,  de  2010  e  suas  alterações  para  ministrar  o  curso    Fundamentos  da  Atuação  em Equipe  Multid",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58600,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58931,"Inscrição da servidora Wanessa Daibert Coimbra Ribeiro no Evento de Capacitação Gestão e Fiscalização de Contratos, a ser realizado entres os dias 15 a 17 de abril de 2026 em João Pessoa/PB. Edital PR",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58931,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59334,Contratação de solução de correio eletrônico corporativo em nuvem no modelo Software as a Service (SaaS).,,Corpo de Bombeiros Militar - CBM/SC - Fundo de Melhoria,SC,,,https://compras.sc.gov.br/editais/59334,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58341,"Contratação da empresa GARTNER DO BRASIL para prestação de serviços especializados de pesquisa e aconselhamento em Tecnologia da Informação e Comunicação, por meio de assinaturas de acesso a bases de ",,Secretaria de Estado da Fazenda - SEF,SC,,,https://compras.sc.gov.br/editais/58341,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58299,Pagamento de serviço de fornecimento de água e coleta de esgoto para o IDCH em 2026. FAED.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58299,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58212,Contratação de Edson Alves da Silva Filho para ministrar o Módulo IV - Licitações e Elaboração  de  Editais  do  Curso  Gestão  Municipal  da  Cultura  de  Santa  Catarina  está  em fase  de  elaboraç,,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58212,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58209,"Contratação de serviços de revisão ortográfica e gramatical, diagramação, ficha catalográfica, registro ISBN, impressão e encadernação dos cadernos “Documento Preliminar do Diagnóstico da Educação Cat",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58209,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58739,"Contratação de serviços de reabilitação  (Terapia Ocupacional, Fonoaudiologia e Fisioterapia) para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58739,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59643,"Contratação de licenças Google Workspace, para atendimento das necessidades da Secretaria de Estado da Casa Civil",,Secretaria de Estado da Casa Civil - CC,SC,,,https://compras.sc.gov.br/editais/59643,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59015,"Contratação de serviços de Locação e instalação de coletores físicos de marcação para registro de Ponto Eletrônico via programa (REP-P), com biometria do tipo reconhecimento facial, acompanhado de sof",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59015,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59174,"Contratação de palestrante para realização da Aula Magna do Curso de Ciências Biológicas do CERES, com o tema ""Redes de interações, diversidade e funcionamento de ecossistemas""",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59174,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59863,"Aquisição de utensílios (garrafas térmicas, chaleiras elétricas e fogão elétrico de mesa) para as copas do prédio sede da Junta Comercial do Estado de Santa Catarina.",,Junta Comercial do Estado de Santa Catarina - JUCESC,SC,,,https://compras.sc.gov.br/editais/59863,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59468,"Aquisição   de   Órteses,   Próteses   e   Materiais   Especiais   (OPME),   através   de Dispensa de Licitação, para suprir demanda judicial do Hospital Governador Celso Ramos- HGCR.",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59468,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58810,"Contratação de empresa especializada em serviços de arquitetura ou engenharia para executar a instalação dos Sistemas de Prevenção ContraI ncêndio na EEB Ângelo Izé, localizada no município de Forquil",,Secretaria de Estado da Educação - SED,SC,,,https://compras.sc.gov.br/editais/58810,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58680,"Contratação    do    docente    Giuliano    Barbato    Wolf,    título    de    Mestre,    para  ministrar    a    disciplina    de    Finanças    Corporativas  referente  ao  curso  “Certificação  de",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58680,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59839,"Aquisição de insumos agrícolas  para  os  CEDUPs  Agrotécnicos  de  Água  Doce,  Campo  Erê,  Canoinhas,  São  José  do Cerrito  e  São  Miguel  do  Oeste/SC",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59839,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59670,"Inexigibilidade  de  licitação  para  a  contratação  de  solução  de  Inteligência Artificial corporativa denominada Minuta IA (Ecossistema jAI), para o fornecimento de 421 (quatrocentas e vinte e um",,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/59670,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58225,"Contratação de empresa para fornecimento de energia elétrica para suprir as instalações da Reitoria, CEAD, FAED, CEART, ESAG, outros prédios (Terreno adquirido em frente ao Campus I – Itacorubi, Anten",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58225,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58158,O objeto da presente dispensa eletrônica é a Aquisição de adesivos destinados à adequada identificação institucional dos veículos e equipamentos agrícolas provenientes de convênios federais – MAPA e d,,Secretaria de Estado da Agricultura e Pecuária - SAPE,SC,,,https://compras.sc.gov.br/editais/58158,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58667,"Aquisição de materiais de tecnologia da informação destinados à infraestrutura de cabeamento para Epagri - Sede, conforme quantitativos e especificações constantes nos ANEXOS I e II deste edital. DISP",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/58667,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58625,Aquisição de vidro temperado para reposição de vidro quebrado na fachada do IMA Regional Caçador.,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/58625,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58698,Contratação de Oficineira/Professora de Musicalização para atender a Escolinha de Arte - Gisele Luzia Matavelli,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/58698,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58285,Contratação de empresa para prestação de serviços relativos ao fornecimento de energia elétrica para o Centro de Ciências Tecnológicas - CCT/UDESC para o ano de 2026.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58285,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58155,Registro de Preços para futura e eventual aquisição de medicamentos e suplemento alimentar para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58155,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58561,"Contratação de empresa especializada em serviços de engenharia para executar a perfuração e instalação de poço artesiano na EEB Amandus Bauer, localizada no município de Itaiópolis/SC.",,Secretaria de Estado da Educação - SED,SC,,,https://compras.sc.gov.br/editais/58561,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59463,"Serviço de reforma/adequação do sistema de condensação do DESIDRATADOR de resíduo marca Imbriani, modelo D700-H capacidade para 750kg de carcaça, em caráter emergencial; equipamento híbrido (lenha e p",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59463,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58603,"Contratação  de  fornecimento  de  Coffee-break  para  a  realização  do  evento  II  Seminário  do Núcleo de Ciência,  Tecnologia  e  Inovação  do  Leite  –  NCTI,  a  ser  realizado  no  dia  12  de",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58603,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58623,"Aquisição de brita graduada simples (bica corrida), brita nº 2 e tubos de concreto, com entrega na sede do Parque Estadual Rio Canoas, localizado no município de Campos Novos/SC.",,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/58623,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59492,"Contratação de locação de imóvel comercial para abrigar a Delegacia Regional de Polícia, a Delegacia de Proteção à Criança, ao Adolescente, à Mulher e ao Idoso, e o Departamento de Investigação Crimin",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59492,NO_GO,0,HIGH,Sem identificação do órgão,
sc-57612,Contratação de serviços com fornecimento de materiais para a reforma e adequações do Museu de Armas Major Lara Ribas,,Polícia Militar do Estado de Santa Catarina - PM/SC,SC,,,https://compras.sc.gov.br/editais/57612,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59072,"Aquisição de materiais de fisioterapia destinados a manutenção das atividades nos centros CEVI, CENER e CEDUF para a Fundação Catarinense de Educação Especial.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59072,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58574,"Contratação da profissional Evanise Figueiredo de Oliveira para ministrar um curso de manutenção e afinação de instrumentos de sopro, com carga horária de 32 (trinta e duas) horas, a ser realizado no ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58574,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58494,"Pagamento de pró-labore à Dra. Mara Keli Christmann para ministrar uma palestra na Oficina de Saúde Vocal, a ser realizada de forma online no dia 03 de março de 2026 para 80 (oitenta) docentes da UDES",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58494,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58480,"Pagamento de pró-labore ao profissional Dr. José Augusto Pacheco, para participar como palestrante,  no  1º  Fórum  de  inovação  curricular:  Reflexões  das  práticas  educativas  no Ensino  Superior",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58480,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58476,"Contratação de empresa para confecção, organização e montagem de kits (caneta, sacolas ecológicas em algodão natural personalizada, crachás e bloco de anotações) do Evento Fórum Estadual de Pontos de ",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/58476,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58694,Contratação de Oficineira/Professora de Artes visuais para atender a Escolinha de Arte - Cristine Silva Santos,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/58694,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59022,"SOPRADOR TÉRMICO
Soprador térmico Com controle digital de temperatura Punho emborrachado Temperatura de trabalho entre 50º C e 600ºCMínimo de 3 níveis de fluxo do ar Potência mínima: 1800W",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/59022,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58606,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE PROJETOS E OBRAS DE CONSTRUÇÃO DE BARRAGEM NO RIO ITAJAÍ MIRIM, MUNICÍPIO DE BOTUVERÁ/SC, COM OBJETIVO DE CONTENÇÃO DE CHEIAS.",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/58606,NO_GO,0,HIGH,Sem identificação do órgão,
