entity_id,razao_social,municipio,distancia_km,source,status,blocker,ultima_tentativa,acao_recomendada,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
extra-42445c6c833d694c1b12,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL - FDR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-b304306892f998cd928f,SECRETARIA DE ESTADO DE JUSTICA E REINTEGRACAO SOCIAL (SEJURI),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-b3da9d8d5ff784c86f2e,SECRETARIA DE ESTADO DA PROTECAO E DEFESA CIVIL (SDC),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-a1afa20ac57d5c32fdb6,FUNDO DE MELHORIA DA POLICIA MILITAR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-1fc5f5f2596d56f336cb,FUNDO PRO-EMPREGO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-415307e4604b74008bff,FUNDO DE APOIO AO DESENVOLVIMENTO EMPRESARIAL DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-97851a52a1cd1e579bc8,FUNDO ESTADUAL DE COMBATE E ERRADICACAO DA POBREZA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9eb234e07254f5b7fbd8,FUNDO DE ESFORCO FISCAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-ae58cb6db30b0955cdba,FUNDO DE DESENVOLVIMENTO SOCIAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-90bf9cf3a5ce254d8828,FUNDO DE MELHORIA DO CORPO DE BOMBEIROS MILITAR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8d0e5e06545f02687d9d,CONSORCIO PUBLICO DE SANEAMENTO BASICO DO SUL DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8ae92c7e94a1027e5a12,"FUNDO DE MATERIAIS, PUBLICACOES E IMPRESSOS OFICIAIS SC",SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-491943277426a493b998,FUNDO PATRIMONIAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-e8d68e84e0443571ae2b,POLICIA CIVIL DO ESTADO DE SANTA CATARINA (PCSC),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8da77c0e81e716873254,SECRETARIA DE ESTADO DA CASA CIVIL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0bad9d2546f022c5edda,SANTA CATARINA DEFENSORIA PUBLICA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0e0ccd757b8ea41dbe06,ASSOCIACAO CULTURAL RECREATIVA E ESPORTIVA DOS SERVIDORES DA FESPORTE E COLABORADORES DO SISTEMA ESPORTIVO CATARINENSE,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0a3f7e91dacb15b0bed8,FUNDO ESTADUAL DE APOIO AOS MUNICIPIOS (FUNDAM),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-5968403b45b36559c78f,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE FLORIANOPOLIS,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-4e85e852d42734ae247f,FUNDO ESTADUAL DE EDUCACAO - FEDUC,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-2cb5c1f45ddcb7335c14,SUPERINTENDENCIA DE DESENVOLVIMENTO DAS REGIOES METROPOLITANAS DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9192a3be8005d1da9abb,FUNDO CATARINENSE PARA O DESENVOLVIMENTO DA SAUDE,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0f0c280fb3ce079ce120,AGENCIA DE REGULACAO DE SERVICOS PUBLICOS DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-17ddbfa7c7691d4fe9ed,FUNDO ESPECIAL DO CENTRO DE ESTUDO E APERFEICOAMENTO FUNCIONAL DO MINISTERIO PUBLICO DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0997333aeef7f11ba4cc,FUNDO ESPECIAL DE MODERNIZACAO E REAPARELHAMENTO DO MINISTERIO PUBLICO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-281af0b0ac0209910662,FUNDO PARA RECONSTITUICAO DOS BENS LESADOS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-7fec74fde61e4900c4ab,SC SEGURO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0589a8383760f42e198d,FUNDO ESTADUAL DE APOIO AOS HOSPITAIS FILANTROPICOS DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-baea53fcfe965cc1d434,FUNDO DE ACESSO A JUSTICA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-522e700a0ab97756f0de,FUNDO ESTADUAL DO IDOSO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-51e42d56ef2edb674d49,CONTROLADORIA-GERAL DO ESTADO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9440b13a240cbb731516,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-872a465799ff94b3d371,DEPARTAMENTO ESTADUAL DE TRANSITO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-16faabbd27675349d1c9,FUNDO ESTADUAL DE SEGURANCA PUBLICA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8aaa6b870bec9875d3e6,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-64575f9bc77bc788ff29,POLICIA CIENTIFICA DO ESTADO DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-91d57cfcd31386901403,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-02ade8a560e47aeb9bb8,FUNDO ESTADUAL DO TRABALHO - FET-SC,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-38332fd46994acd144bd,FUNDACAO REDE SOLIDARIA SOMAR FLORIPA,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9dfa6dda6d79dac511b3,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-f091e3902964260f990f,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-fb45d2018dda62e75e9e,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-5cdcd0c259fde30485f1,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-bfb66da400cd22bd868a,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-d79101cbc7bb4a79d1ee,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-c2552c69e8f8bc18ab90,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-7225a20eb44c3369e290,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-c688fccb92efb6f25322,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-98e8612249c54f79ebca,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8f8f06ae2b8462d33522,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-e7817a98a10773cfae2b,CENTRO DE INFORMATICA E AUTOMACAO DO ESTADO DE SC S/A,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-93dbf6704c4cd65899ba,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-015b39c1db1394624063,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
