ibge_code,cnpj,name,canonical_name,entity_type,municipio,uf,lat,lon,distance_km,zone,sources
42,27760920,FUNDO DE ACESSO A JUSTICA,FUNDO DE ACESSO A JUSTICA,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,29571512,FUNDO ESTADUAL DO IDOSO,FUNDO ESTADUAL DO IDOSO,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,33982868,CONTROLADORIA-GERAL DO ESTADO,CONTROLADORIA-GERAL DO ESTADO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,34014413,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,34060183,DEPARTAMENTO ESTADUAL DE TRANSITO,DEPARTAMENTO ESTADUAL DE TRANSITO,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,35651852,FUNDO ESTADUAL DE SEGURANCA PUBLICA,FUNDO ESTADUAL DE SEGURANCA PUBLICA,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,35747598,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,36127642,POLICIA CIENTIFICA DO ESTADO DE SANTA CATARINA,POLICIA CIENTIFICA DO ESTADO DE SANTA CATARINA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,36270063,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,36448037,FUNDO ESTADUAL DO TRABALHO - FET-SC,FUNDO ESTADUAL DO TRABALHO - FET-SC,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,41178772,FUNDACAO REDE SOLIDARIA SOMAR FLORIPA,FUNDACAO REDE SOLIDARIA SOMAR FLORIPA,fundacao_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,55428072,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,74064585,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,75352302,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82134917,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82508433,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82514472,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82717349,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82840422,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82937293,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951021,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83042325,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83043745,CENTRO DE INFORMATICA E AUTOMACAO DO ESTADO DE SC S/A,CENTRO DE INFORMATICA E AUTOMACAO DO ESTADO DE SC S/A,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83052191,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83262535,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83284828,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83467480,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83469908,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83596445,COMPANHIA DE DESENVOLVIMENTO ECONOMICO E PLANEJAMENTO URBANO DE CRICIUMA-CODEPLA,COMPANHIA DE DESENVOLVIMENTO ECONOMICO E PLANEJAMENTO URBANO DE CRICIUMA-CODEPLA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83675512,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83725150,BESC SA CREDITO IMOBILIARIO,BESC SA CREDITO IMOBILIARIO,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83807586,COMPANHIA INTEGRADA DE DESENVOLVIMENTO AGRICOLA DE SC,COMPANHIA INTEGRADA DE DESENVOLVIMENTO AGRICOLA DE SC,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83842922,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83876003,BANCO DO ESTADO DE SANTA CATARINA SA,BANCO DO ESTADO DE SANTA CATARINA SA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83878892,CENTRAIS ELETRICAS DE SANTA CATARINA SA,CENTRAIS ELETRICAS DE SANTA CATARINA SA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83880427,BESC FINANCEIRA SA CREDITO FINANC E INVESTIMENTOS,BESC FINANCEIRA SA CREDITO FINANC E INVESTIMENTOS,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83883710,COMPANHIA DE HABITACAO DO ESTADO DE SANTA CATARINA - COHAB/SC -  EM LIQUIDACAO,COMPANHIA DE HABITACAO DO ESTADO DE SANTA CATARINA - COHAB/SC -  EM LIQUIDACAO,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83899997,ELETRIFICACAO RURAL DE SANTA CATARINA S A,ELETRIFICACAO RURAL DE SANTA CATARINA S A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83900159,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,86864543,COMPANHIA DE GAS DE SANTA CATARINA,COMPANHIA DE GAS DE SANTA CATARINA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,00510570,BESC S/A ARRENDAMENTO MERCANTIL,BESC S/A ARRENDAMENTO MERCANTIL,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,00513208,CODEJAS - COMPANHIA DE DESENVOLVIMENTO DE JARAGUA DO SUL S.A,CODEJAS - COMPANHIA DE DESENVOLVIMENTO DE JARAGUA DO SUL S.A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,00897864,SANTA CATARINA PARTICIPACAO E INVESTIMENTOS SA INVESC,SANTA CATARINA PARTICIPACAO E INVESTIMENTOS SA INVESC,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,05848142,COMPANHIA URBANIZADORA DE ICARA - URBI,COMPANHIA URBANIZADORA DE ICARA - URBI,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,07293552,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,08336783,CELESC DISTRIBUICAO S.A,CELESC DISTRIBUICAO S.A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,08336804,CELESC GERACAO S.A,CELESC GERACAO S.A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,11332700,SC PARCERIAS - AMBIENTAL S.A.,SC PARCERIAS - AMBIENTAL S.A.,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,26634715,COMPANHIA CATARINENSE DE SAUDE - CCS,COMPANHIA CATARINENSE DE SAUDE - CCS,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,29307982,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0890,00000000,BANCO DO BRASIL SA,BANCO DO BRASIL SA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8081,00059311,FUNDACAO NACIONAL DOS POVOS INDIGENAS - FUNAI,FUNDACAO NACIONAL DOS POVOS INDIGENAS - FUNAI,fundacao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
5545,00073957,ELETROSUL CENTRAIS ELETRICAS S/A,ELETROSUL CENTRAIS ELETRICAS S/A,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00124055,IAZPE-IMBITUBA ADM DA ZONA DE PROCES DE EXPORTACAO SA,IAZPE-IMBITUBA ADM DA ZONA DE PROCES DE EXPORTACAO SA,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8291,00147606,ESCOLA AGROTECNICA FEDERAL DE RIO DO SUL,ESCOLA AGROTECNICA FEDERAL DE RIO DO SUL,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8179,00336701,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8073,00348003,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0973,00352294,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0973,00360305,CAIXA ECONOMICA FEDERAL,CAIXA ECONOMICA FEDERAL,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8081,00375972,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00381056,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394429,COMANDO DA AERONAUTICA,COMANDO DA AERONAUTICA,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394437,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8083,00394445,MINISTERIO DA EDUCACAO,MINISTERIO DA EDUCACAO,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8047,00394452,COMANDO DO EXERCITO,COMANDO DO EXERCITO,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8047,00394460,MINISTERIO DA FAZENDA,MINISTERIO DA FAZENDA,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394478,"MINISTERIO DO DESENVOLVIMENTO, INDUSTRIA, COMERCIO E SERVICOS","MINISTERIO DO DESENVOLVIMENTO, INDUSTRIA, COMERCIO E SERVICOS",orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394494,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394502,COMANDO DA MARINHA,COMANDO DA MARINHA,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00394544,MINISTERIO DA SAUDE,MINISTERIO DA SAUDE,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8327,00396895,MINISTERIO DA AGRICULTURA E PECUARIA,MINISTERIO DA AGRICULTURA E PECUARIA,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00414607,TRIBUNAL DE CONTAS DA UNIAO,TRIBUNAL DE CONTAS DA UNIAO,camara_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8089,00444232,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00446583,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00464073,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00489828,MINISTERIO DA GESTAO E DA INOVACAO EM SERVICOS PUBLICOS,MINISTERIO DA GESTAO E DA INOVACAO EM SERVICOS PUBLICOS,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00508903,CONSELHO DA JUSTICA FEDERAL,CONSELHO DA JUSTICA FEDERAL,poder_judiciario_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00509018,TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPERIOR ELEITORAL,poder_judiciario_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00509968,TRIBUNAL SUPERIOR DO TRABALHO,TRIBUNAL SUPERIOR DO TRABALHO,poder_judiciario_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00608364,EMPRESA BRASILEIRA DE NOTICIAS,EMPRESA BRASILEIRA DE NOTICIAS,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,00643742,FUNDACAO HABITACIONAL DO EXERCITO - FHE,FUNDACAO HABITACIONAL DO EXERCITO - FHE,fundacao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8327,00662270,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.",autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,01175497,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
5551,01235403,CONSELHO MUNICIPAL DE TRABALHO E EMPREGO,CONSELHO MUNICIPAL DE TRABALHO E EMPREGO,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8327,01263421,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,02030715,AGENCIA NACIONAL DE TELECOMUNICACOES,AGENCIA NACIONAL DE TELECOMUNICACOES,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8379,02222769,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,consorcio_publico,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8047,02436761,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8183,02436808,DELEGACIA DA RECEITA FEDERAL EM LAGES,DELEGACIA DA RECEITA FEDERAL EM LAGES,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,02482005,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,poder_judiciario_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,02755699,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,02939316,COMPANHIA DE DESENVOLVIMENTO DE ITAPOA S. A.,COMPANHIA DE DESENVOLVIMENTO DE ITAPOA S. A.,sociedade_economia_mista,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03087543,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8297,03103849,CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL DE RODEIO,CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL DE RODEIO,orgao_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03112386,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8083,03195850,FUNDACAO ESCOLA AGROTECNICA FEDERAL DE CONCORDIA,FUNDACAO ESCOLA AGROTECNICA FEDERAL DE CONCORDIA,fundacao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03300478,FUNDACAO BELVEDERE DE PESQUISA E ESTUDOS CIENTIFICOS,FUNDACAO BELVEDERE DE PESQUISA E ESTUDOS CIENTIFICOS,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0973,03603595,SERVICO SOCIAL DO COMERCIO - SESC AR/SC,SERVICO SOCIAL DO COMERCIO - SESC AR/SC,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8027,03603739,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03659166,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS-IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS-IBAMA,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03678523,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,03705930,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0926,03774688,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
0973,03777341,SERVICO SOCIAL DA INDUSTRIA,SERVICO SOCIAL DA INDUSTRIA,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
9941,03966583,DME ENERGETICA S.A. - DMEE,DME ENERGETICA S.A. - DMEE,empresa_publica,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,04053157,CONSELHO REGIONAL DE BIOLOGIA 3 REGIAO,CONSELHO REGIONAL DE BIOLOGIA 3 REGIAO,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,04260738,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,servico_social_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8203,04427341,CONSORCIO INTERMUNICIPAL BACIA HIDROGRAFICA DO RIO CANOINHAS,CONSORCIO INTERMUNICIPAL BACIA HIDROGRAFICA DO RIO CANOINHAS,consorcio_publico,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8367,04703600,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO URBANO CIPLU,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO URBANO CIPLU,consorcio_publico,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8367,04727310,M. V. MEURER ADVOGADOS ASSOCIADOS S/C,M. V. MEURER ADVOGADOS ASSOCIADOS S/C,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8319,04745037,ALFANDEGA DA RECEITA FEDERAL NO PORTO DE SAO FRANCISCO DO SUL -SC,ALFANDEGA DA RECEITA FEDERAL NO PORTO DE SAO FRANCISCO DO SUL -SC,orgao_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8053,04823715,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO - CIPLI,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO - CIPLI,consorcio_publico,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
8105,04892707,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,autarquia_federal,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
